bearing_id,file_idx,time_sec,hi_kpca_pc1,hi_kpca_spe,hi_kpca_spe_cm,hi_kpca_md,hi_kpca_md_cm,spe_raw,md_raw,fpt_sec
3,28,16200,0.11437355,1.3580379e-07,1.3580379e-07,0.0,0.62274927,2.7726932,1.2957447,4800
3,29,16800,0.7547613,4.912058e-08,1.3580379e-07,1.0,1.0,1.5857095,3.5305498,4800
3,30,17400,0.6320044,5.846395e-08,1.3580379e-07,0.29975158,1.0,1.7136515,3.1546683,4800
3,31,18000,0.6506214,5.9184007e-08,1.3580379e-07,0.0,1.0,1.7235116,2.7826588,4800
3,32,18600,0.5189892,8.191794e-08,1.3580379e-07,0.0,1.0,2.0348153,2.0165317,4800
3,33,19200,0.4912819,7.4054384e-08,1.3580379e-07,0.0,1.0,1.9271368,2.5349443,4800
3,34,19800,0.42618644,8.0881776e-08,1.3580379e-07,0.0,1.0,2.0206268,1.7997937,4800
3,35,20400,0.22899857,0.0,1.3580379e-07,0.0,1.0,0.7024166,1.5512955,4800
3,36,21000,0.13853852,0.0,1.3580379e-07,0.0,1.0,0.35190856,2.349112,4800
3,37,21600,0.16136493,0.0,1.3580379e-07,0.0,1.0,0.6171802,1.4883174,4800
3,38,22200,0.0,0.0,1.3580379e-07,0.0,1.0,0.3177905,1.938588,4800
3,39,22800,0.0,0.0,1.3580379e-07,0.0,1.0,0.4409849,1.5583968,4800
3,40,23400,0.0774172,0.0,1.3580379e-07,0.0,1.0,0.5238701,1.4181484,4800
3,41,24000,0.5071983,8.8424436e-08,1.3580379e-07,0.0,1.0,2.123911,2.227982,4800
3,42,24600,0.54070216,7.900943e-08,1.3580379e-07,0.0,1.0,1.9949881,2.2830815,4800
3,43,25200,0.5532872,7.5793345e-08,1.3580379e-07,0.0,1.0,1.9509491,2.8819852,4800
3,44,25800,0.48963368,8.555376e-08,1.3580379e-07,0.0,1.0,2.0846019,2.4330707,4800
3,45,26400,0.64106876,7.9387526e-08,1.3580379e-07,0.0,1.0,2.0001655,1.9496641,4800
3,46,27000,0.5089866,8.287202e-08,1.3580379e-07,0.0,1.0,2.04788,1.6665492,4800
3,47,27600,0.12810624,7.321335e-09,1.3580379e-07,0.0,1.0,1.0133376,1.7992605,4800
3,48,28200,0.15100344,4.9759494e-09,1.3580379e-07,0.0,1.0,0.98122144,1.8945352,4800
3,49,28800,0.1511822,6.771651e-09,1.3580379e-07,0.0,1.0,1.0058106,1.6431799,4800
3,50,29400,0.17865911,0.0,1.3580379e-07,0.0,1.0,0.70607245,1.5743606,4800
3,51,30000,0.06370654,0.0,1.3580379e-07,0.0,1.0,0.6268142,1.6497031,4800
3,52,30600,0.055132017,0.0,1.3580379e-07,0.0,1.0,0.42454502,1.8725473,4800
3,53,31200,0.6184299,6.8832996e-08,1.3580379e-07,0.06726233,1.0,1.8556386,3.0298722,4800
3,54,31800,0.4116163,1.1367513e-07,1.3580379e-07,0.0,1.0,2.4696777,1.9619251,4800
3,55,32400,0.51862293,7.604908e-08,1.3580379e-07,0.0,1.0,1.954451,2.3301263,4800
3,56,33000,0.55981404,7.902569e-08,1.3580379e-07,0.0,1.0,1.9952106,2.7859552,4800
3,57,33600,0.5448544,7.013445e-08,1.3580379e-07,0.0,1.0,1.8734597,2.933816,4800
3,58,34200,0.48531476,7.783881e-08,1.3580379e-07,0.0,1.0,1.9789584,1.2681077,4800
3,59,34800,0.11293814,2.6520866e-07,2.6520866e-07,0.0,1.0,4.54468,0.82864344,4800
3,60,35400,0.13369647,9.2024045e-08,2.6520866e-07,0.0,1.0,2.1732018,1.5781711,4800
3,61,36000,0.11628691,1.1135847e-07,2.6520866e-07,0.0,1.0,2.437955,1.4723676,4800
3,62,36600,0.16518624,4.6688187e-09,2.6520866e-07,0.0,1.0,0.9770158,1.4604264,4800
3,63,37200,0.16954818,0.0,2.6520866e-07,0.0,1.0,0.81632596,1.528008,4800
3,64,37800,0.1370763,1.484514e-08,2.6520866e-07,0.0,1.0,1.1163638,1.7276026,4800
3,65,38400,0.61804324,7.314499e-08,2.6520866e-07,0.55775326,1.0,1.9146842,3.2931592,4800
3,66,39000,0.2568747,1.6381625e-07,2.6520866e-07,0.0,1.0,3.1562777,1.2318616,4800
3,67,39600,0.1679816,2.193065e-07,2.6520866e-07,0.0,1.0,3.9161253,0.85882205,4800
3,68,40200,0.110552244,6.710132e-07,6.710132e-07,0.0,1.0,10.101504,0.84258914,4800
3,69,40800,0.110275336,1.3393523e-06,1.3393523e-06,0.0,1.0,19.253307,0.8427205,4800
3,70,41400,0.11027529,1.4335759e-05,1.4335759e-05,0.0,1.0,197.2177,0.8427207,4800
3,71,42000,0.11027529,3.0600942e-05,3.0600942e-05,0.0,1.0,419.94257,0.8427207,4800
3,72,42600,0.21720384,9.537566e-08,3.0600942e-05,0.0,1.0,2.2190967,1.2895691,4800
3,73,43200,0.26711228,5.4004516e-08,3.0600942e-05,0.0,1.0,1.6525869,1.4348154,4800
3,74,43800,0.29192844,3.2738754e-08,3.0600942e-05,0.0,1.0,1.3613874,1.4779996,4800
3,75,44400,0.29499337,2.4402537e-08,3.0600942e-05,0.0,1.0,1.2472365,1.4030211,4800
3,76,45000,0.117745034,2.0909567e-07,3.0600942e-05,0.0,1.0,3.776305,1.0358759,4800
3,77,45600,0.3378622,0.0,3.0600942e-05,0.0,1.0,0.8409193,2.3131268,4800
3,78,46200,0.11027529,5.8253896e-05,5.8253896e-05,0.0,1.0,798.60425,0.8427207,4800
3,79,46800,0.11027529,5.1493833e-05,5.8253896e-05,0.0,1.0,706.0363,0.8427207,4800
3,80,47400,0.11027529,0.012324643,0.012324643,0.0,1.0,168766.61,0.8427207,4800
3,81,48000,0.11027529,7.813633e-05,0.012324643,0.0,1.0,1070.8613,0.8427207,4800
3,82,48600,0.11027529,0.0002165537,0.012324643,0.0,1.0,2966.2593,0.8427207,4800
3,83,49200,0.11027529,0.0050997674,0.012324643,0.0,1.0,69833.83,0.8427207,4800
3,84,49800,0.11027529,1.0,1.0,0.0,1.0,13693354.0,0.8427207,4800
3,85,50400,0.11027529,0.3298577,1.0,0.0,1.0,4516859.0,0.8427207,4800
3,86,51000,0.11027529,0.005047564,1.0,0.0,1.0,69118.984,0.8427207,4800
3,87,51600,0.11027529,4.355648e-06,1.0,0.0,1.0,60.55651,0.8427207,4800
3,88,52200,0.11027529,1.2735436e-05,1.0,0.0,1.0,175.30391,0.8427207,4800
3,89,52800,0.11027529,0.00010799006,1.0,0.0,1.0,1479.6592,0.8427207,4800
