shaft_hz_est,rpm_est,rms,kurtosis,crest,TOT_env_BPFI_h1,TOT_env_BPFI_h2,TOT_env_BPFI_h3,TOT_env_BPFO_h1,TOT_env_BPFO_h2,TOT_env_BPFO_h3,TOT_env_BSF_h1,TOT_env_BSF_h2,TOT_env_BSF_h3,TOT_env_FTF_h1,TOT_env_FTF_h2,TOT_env_FTF_h3,TOT_env_BPFI_sb_plus,TOT_env_BPFI_sb_minus,file,idx,time_min,RUL_min
12.5,750.0,0.26540422439575195,3.1780366775146205,5.568144496966365,0.016409522556611284,0.020806232948665022,0.012964589567645221,0.020411024076872935,0.017448534034229288,0.01951201697177052,0.046682358304257286,0.060204234630065016,0.025951739880153826,0.027720368685223335,0.022730292909592484,0.02193701786120909,0.060204234630065016,0.02543312372217844,000011.tdms,10,100.0,1150.0
12.890625,773.4375,0.2592740058898926,3.162020298694318,6.704458681311001,0.016044202005483447,0.019237217904714846,0.01129184296935488,0.02040649772506719,0.016561078547355397,0.015768449601442497,0.036720279996305026,0.054656494203610365,0.0313072374270773,0.025255200596497017,0.027055921554393996,0.019234159169258202,0.06281907373623187,0.023305344483216372,000012.tdms,11,110.0,1140.0
12.890625,773.4375,0.2542709410190582,3.1464044798333277,5.327594255780969,0.015221731087559212,0.018400016855668316,0.01100807745217372,0.02063710340546711,0.015876573735010707,0.017255348118399412,0.03720519646169447,0.05705590901614735,0.02736227864515007,0.026257470604079673,0.020026552540183745,0.020850346014903678,0.05705590901614735,0.02335065069444285,000013.tdms,12,120.0,1130.0
12.5,750.0,0.25419414043426514,3.199633999481268,5.4497576600299675,0.014363776458451022,0.019292577872345406,0.011286811201798762,0.020696371925451856,0.01695585113052537,0.019292577872345406,0.03770381949388601,0.06533493339556638,0.02931235035558823,0.02414473427752371,0.02508876059675865,0.021012144473282562,0.06533493339556638,0.02425807434665185,000014.tdms,13,130.0,1120.0
12.890625,773.4375,0.2482491284608841,3.2267657130904963,6.386775477638666,0.014703157897949007,0.017843857365046883,0.011693787158579983,0.019828371721142424,0.014868273647078344,0.016008920484036043,0.03548823563855776,0.058501054397544314,0.022083345481466683,0.02522549804018139,0.01976417014924923,0.02072339529977442,0.06012690007652579,0.0202162414273514,000015.tdms,14,140.0,1110.0
16.796875,1007.8125,0.4485926032066345,3.116304703563724,5.261817387012059,0.025833305092368163,0.05347125894662428,0.018987997920218845,0.041466931787861996,0.041087301525882844,0.05347125894662428,0.16680339061686533,0.11953223462692648,0.09470367787337129,0.07703842634252438,0.05779040797753166,0.033899976272614055,0.11953223462692648,0.09525279238103283,000016.tdms,15,150.0,1100.0
16.796875,1007.8125,0.4634722173213959,3.2163891033193823,5.115418035260415,0.02325524652331926,0.056488675139705506,0.018080407569824694,0.05624002703040724,0.030445848253014197,0.04567371189679464,0.22075746053861733,0.12274365948684171,0.10776182306448184,0.07712552675883227,0.0696513597161197,0.03690816335573595,0.12274365948684171,0.11169623180147535,000017.tdms,16,160.0,1090.0
16.796875,1007.8125,0.44941213726997375,3.238941360279012,5.192136829151694,0.023388401652878713,0.050308887524058,0.018346069217080468,0.042389047146041615,0.035995126970383255,0.050308887524058,0.19461639431483121,0.15799095993359563,0.1139989932796168,0.07269644899650032,0.06695438027543164,0.03648822605899162,0.15799095993359563,0.10999515152466537,000018.tdms,17,170.0,1080.0
16.796875,1007.8125,0.45720723271369934,3.2770603836713263,5.728050288211667,0.023920641298628854,0.06423797416903286,0.019273900488634064,0.06652972765852799,0.044130770514253764,0.06423797416903286,0.19714828953286026,0.14170266413116572,0.11131737505216263,0.08774385040464235,0.06922453600532842,0.03687066136266384,0.14170266413116572,0.11395467729773506,000019.tdms,18,180.0,1070.0
16.796875,1007.8125,0.45420780777931213,3.143455435322788,5.748093343573468,0.02476940728157525,0.05774956749134333,0.017574682194736492,0.04475870008948433,0.027641754674741933,0.045858147459754084,0.19848420004721976,0.1335580749096249,0.1170102085457967,0.07339686778354881,0.05898424779152554,0.03488032835354212,0.1335580749096249,0.09133559776054244,000020.tdms,19,190.0,1060.0
16.796875,1007.8125,0.46169421076774597,3.248539724227353,5.88530706427177,0.02359432321606108,0.05324992758569006,0.018163801530819722,0.0459915023431897,0.03281345017563545,0.04729841404020709,0.22741965652358806,0.12913074941432318,0.13105313266316518,0.07489157480606816,0.0697262612940531,0.03681147942950635,0.12913074941432318,0.10551613621557693,000021.tdms,20,200.0,1050.0
14.84375,890.625,0.3205633759498596,3.4034747836998207,6.287782756968413,0.032284942159746706,0.02815645019958803,0.01723055452726649,0.03148027484918,0.021643553094326057,0.02815645019958803,0.08657797976667542,0.047094898452417835,0.042948665529676286,0.05027250247025208,0.036712433475286396,0.02605760785675911,0.047094898452417835,0.03867303090779882,000022.tdms,21,210.0,1040.0
12.5,750.0,0.26877397298812866,3.1309750546438195,5.594746299796486,0.015651788292897283,0.018951060223094958,0.011673708676202935,0.021421985733751935,0.019778449496449524,0.018951060223094958,0.037383552452056386,0.06612151392122835,0.03395365114663829,0.027428170087977367,0.021981445864429124,0.018626127325359558,0.06612151392122835,0.028333457315173803,000023.tdms,22,220.0,1030.0
12.5,750.0,0.2622951865196228,3.137140385785912,5.514306172613947,0.015369107216339033,0.02015379296223915,0.012615010805628794,0.019669771650601256,0.015883460219389512,0.0176070238874421,0.03689910946821496,0.05841748858869083,0.026830701324243394,0.026706177360549435,0.02314653211090102,0.02028665543921674,0.061702803997432026,0.02703123023822609,000024.tdms,23,230.0,1020.0
12.890625,773.4375,0.2576850950717926,3.174064237843551,5.664244061483076,0.01533237481131022,0.018599922418934486,0.011109463127104272,0.019666475291722267,0.015598907236263162,0.018103750036544942,0.04872898317711364,0.060687380413209584,0.025781073430654486,0.027382137292538355,0.02175728280099874,0.020218265895347923,0.060687380413209584,0.024882097442066837,000025.tdms,24,240.0,1010.0
12.890625,773.4375,0.2532944679260254,3.14524859124789,5.730787730352393,0.014179929519136502,0.017389434419198012,0.011252336851251439,0.01913976535464685,0.01551757779826993,0.01698987289326326,0.04222808352882383,0.06447984000068685,0.02528981201306121,0.025853012508411852,0.023955077957359117,0.018848303926486832,0.06447984000068685,0.025040093283778632,000026.tdms,25,250.0,1000.0
12.890625,773.4375,0.2456112504005432,3.1993871719021896,5.607272404289299,0.015567764099113134,0.016789522756869447,0.011388496153505786,0.01895126676536714,0.015808238677430145,0.013861186967389943,0.032585849466709366,0.05873032206134638,0.024783479959653992,0.02304032322903204,0.02307887949385246,0.018406087913870908,0.061658696138967586,0.02212813772105959,000027.tdms,26,260.0,990.0
12.890625,773.4375,0.2554112374782562,3.2981798031416316,6.0068434976679015,0.014472220578983659,0.018959457328342096,0.011782415212227892,0.017397532493415413,0.015043656104553762,0.018959457328342096,0.04354243169473559,0.05913152874954187,0.030479523001334295,0.023147081276616625,0.024049896203594743,0.016282841940432537,0.05913152874954187,0.024902389435292844,000028.tdms,27,270.0,980.0
16.796875,1007.8125,0.4814399182796478,3.2291587269114976,5.667704915607428,0.025101159317149783,0.05852793263713573,0.020130031558167675,0.0505411835021357,0.03582316058360847,0.048425046794087254,0.22947220150753722,0.1394059944629991,0.11805662621828653,0.06740447201185995,0.0700226392676843,0.037761911016373495,0.1394059944629991,0.10848893061837889,000029.tdms,28,280.0,970.0
16.796875,1007.8125,0.46805715560913086,3.264939157480328,5.7768959857862825,0.02392030680841149,0.06199036612660705,0.017787866991116962,0.05998819711258252,0.02935816344630257,0.044258376373972085,0.2548443757839349,0.13945537979381295,0.12186563540772062,0.08559313458986428,0.06359174516626133,0.03663000200528834,0.13945537979381295,0.10134641797108956,000030.tdms,29,290.0,960.0
16.796875,1007.8125,0.47838670015335083,3.220741486308418,5.710676941444159,0.026117915125808067,0.05591674496461286,0.01924841582604525,0.048472402316701434,0.028974086046604976,0.05004500607438352,0.2058165916677365,0.14123915630210973,0.1446454544754709,0.08403441229468515,0.06519686253147151,0.03760290115523978,0.14123915630210973,0.10071542663538227,000031.tdms,30,300.0,950.0
16.796875,1007.8125,0.4709869921207428,3.230391006596948,5.4036653819254115,0.02307942903982558,0.05893369394105286,0.0197603946839738,0.0478006161266255,0.028297444697249787,0.04924811524240085,0.2034262018965689,0.15451354107591125,0.12854782733522085,0.07417448937311957,0.0653022498872409,0.03732328589890208,0.15451354107591125,0.09643700952511729,000032.tdms,31,310.0,940.0
16.796875,1007.8125,0.45775240659713745,3.293845471992425,5.706786794622941,0.02236866674869565,0.061998626919598766,0.019884824837221742,0.0541808997733374,0.027809807144222626,0.04620924321432357,0.22266973560987247,0.1396681451032259,0.10455000780215716,0.07948829391526116,0.06772218358515454,0.033319419907107926,0.1396681451032259,0.10564954210940836,000033.tdms,32,320.0,930.0
16.796875,1007.8125,0.46645432710647583,3.220260743373703,5.082479310435157,0.022740520820500848,0.06247585935945955,0.017532043725936405,0.046881989918975,0.028123320281288566,0.045772473410382576,0.19632070119543543,0.15655683373620383,0.12018387292863425,0.07276978613378901,0.07369088046075634,0.03696313319222534,0.15655683373620383,0.1009987433871168,000034.tdms,33,330.0,920.0
12.5,750.0,0.26072433590888977,3.1658408237006976,6.671517503029391,0.014986131843011091,0.019585530215844513,0.0106380707164328,0.02086193041016981,0.017038523845718124,0.01894152867500116,0.04449143615901636,0.06298433418429991,0.028207820598380198,0.026853540395607244,0.023402541795757428,0.019673751437350614,0.06298433418429991,0.02632759725660428,000035.tdms,34,340.0,910.0
12.890625,773.4375,0.26358529925346375,3.1623524288930027,5.482489084969057,0.015998338620793705,0.021001139232281817,0.012373224231042397,0.019888620222489575,0.017018713027081,0.019123204649296573,0.04170023329605337,0.05980969898451803,0.02839108047866441,0.026821102097279413,0.024034641466889866,0.02456036098616368,0.05980969898451803,0.026809754816965233,000036.tdms,35,350.0,900.0
12.890625,773.4375,0.2526969909667969,3.198526360770083,5.675686487628882,0.014656167222682748,0.01767587136978482,0.011315286479905807,0.01995215658851273,0.016845519076231063,0.01767587136978482,0.04230456537791121,0.06619958040718132,0.02769414311335164,0.025562784396920706,0.02452397157321735,0.017599145148484846,0.06619958040718132,0.021236639891918242,000037.tdms,36,360.0,890.0
12.890625,773.4375,0.24792338907718658,3.1813177718254613,5.517743781545905,0.015009112900428365,0.01658465254538951,0.011307018179055866,0.017010421299914015,0.014840730059717627,0.015151002321671188,0.039677720221090944,0.057541772608033954,0.022798560551826406,0.023141577616248316,0.02075973001866271,0.01918599720285587,0.05991044403267017,0.021822210953911913,000038.tdms,37,370.0,880.0
12.890625,773.4375,0.24368424713611603,3.2019506634011643,5.5790413390558635,0.014641503581125294,0.017831754901850863,0.011238877436757484,0.01727730127947071,0.015514990694504278,0.01611223838347203,0.038630706523689745,0.06095359376009279,0.024595807063600577,0.02447219511778148,0.01819081015609446,0.01807801030718788,0.06095359376009279,0.022735291363738058,000039.tdms,38,380.0,870.0
12.890625,773.4375,0.2405560165643692,3.194921787678176,6.003703423576176,0.015459665550136179,0.015875985297724826,0.01177337389797721,0.01703405798807419,0.014336034960638528,0.013872651715878894,0.03602681411100712,0.05767907361725249,0.023254615078571083,0.02232039367998133,0.020658659380418908,0.017861477827846826,0.058160774520195115,0.021021402360213992,000040.tdms,39,390.0,860.0
16.796875,1007.8125,0.4725349545478821,3.268438468223819,5.334179467472841,0.024174487410078396,0.05744887883933266,0.019078864335076058,0.04940188955824407,0.030689267416800343,0.04902113280854978,0.23116847260555007,0.15335110727423196,0.12337320473081914,0.07161688307867452,0.07009312380651642,0.035043283762424465,0.15335110727423196,0.1038401789201478,000041.tdms,40,400.0,850.0
16.796875,1007.8125,0.4838314950466156,3.2720566067108154,5.75065629521375,0.027749346366909868,0.059440101645999874,0.019731350075398876,0.045769230148930126,0.03469044445174273,0.058496158919479124,0.2234402356887353,0.16012652690731521,0.13029743027444912,0.0705877777807708,0.07948106281481779,0.039029986717978804,0.16012652690731521,0.11783623134127731,000042.tdms,41,410.0,840.0
16.796875,1007.8125,0.48437178134918213,3.2418243075766946,5.592923320383786,0.0243240389183247,0.06010436919712948,0.0214820978548777,0.049831693120729936,0.03214197937718995,0.05134790757206091,0.24230709206323142,0.1509253316354809,0.14231510417483384,0.08092944489550047,0.0673031788408302,0.03300349310461968,0.1509253316354809,0.10548246114126869,000043.tdms,42,420.0,830.0
16.796875,1007.8125,0.4774778485298157,3.2489389432836346,5.267780578320454,0.022801520931174837,0.062086675895610684,0.01968718174654452,0.05273894202252435,0.028502595276504856,0.04857190536976442,0.24519613236871618,0.1167993748420517,0.11947285679972056,0.08254170143216319,0.06611755895375854,0.03490619040175699,0.1167993748420517,0.105088688625775,000044.tdms,43,430.0,820.0
16.796875,1007.8125,0.47182074189186096,3.2397421912289364,5.336923940527589,0.023261479734422635,0.06334215236810713,0.019396456030784572,0.05073051687349085,0.025980865741309804,0.06334215236810713,0.2258970306043248,0.16628217127774816,0.1091816722072317,0.0734178011659116,0.0631739494301161,0.036530920106896334,0.16628217127774816,0.10692866218099212,000045.tdms,44,440.0,810.0
16.796875,1007.8125,0.4714537560939789,3.134283801110711,4.96174264412543,0.023440014252847488,0.059011415431542064,0.01882283329870531,0.059214878999356936,0.030170035744467822,0.059011415431542064,0.19004127476057303,0.1536019722227816,0.10931112711969915,0.078651489702,0.05418369219725808,0.03454299363699045,0.1536019722227816,0.10450264901428087,000046.tdms,45,450.0,800.0
12.890625,773.4375,0.26537299156188965,3.1847472728471113,5.792022856013404,0.016038636287552723,0.02003897939398958,0.011414708752692538,0.025708081748862275,0.01726282656549158,0.017176034143469212,0.050032331100411845,0.0566266001831719,0.030468193953555323,0.02815647853070723,0.02844726217586712,0.019435575118536132,0.0651902437008466,0.02846564224744184,000047.tdms,46,460.0,790.0
12.890625,773.4375,0.2551252543926239,3.20869797439205,5.559511542613395,0.014824776550756775,0.018052595395982078,0.01182785417158803,0.02120736698930837,0.01598253991992451,0.017267508110140162,0.03981499988805674,0.06344188573499278,0.02722651187325928,0.026474408611523635,0.024023680542404054,0.020883994819981412,0.06344188573499278,0.023368181836581056,000048.tdms,47,470.0,780.0
12.890625,773.4375,0.25242993235588074,3.2017583049360647,5.849491324998882,0.015920511251652454,0.019056995973728633,0.010869950927506028,0.02064377865133601,0.014580252134604529,0.01591628492730365,0.039336847692721506,0.059266382534808384,0.02451815926730444,0.025671812585459107,0.026969528690890563,0.018713852722639614,0.059266382534808384,0.02360103974838847,000049.tdms,48,480.0,770.0
12.890625,773.4375,0.24940280616283417,3.1950858506699307,5.856021629503107,0.01561952393694147,0.017180193870025093,0.01239163706970127,0.019236522641767548,0.015108235067748749,0.015211244937207848,0.036739985252426506,0.06013586786407194,0.027249479033587674,0.02393012905341452,0.018908582472413313,0.018736328634077665,0.06013586786407194,0.0219798377971647,000050.tdms,49,490.0,760.0
12.890625,773.4375,0.24976733326911926,3.20794534155634,6.385550020815433,0.014702383730596147,0.01780293125369697,0.011497917169596429,0.021148999659851887,0.015012830883810438,0.017036409258245806,0.04123244852974666,0.06426029226967798,0.0279140630032186,0.02610060432886651,0.023017626275350558,0.01889028361330599,0.06426029226967798,0.023874969732797735,000051.tdms,50,500.0,750.0
12.890625,773.4375,0.24603675305843353,3.2086774699370535,5.637727059621844,0.014489817391892933,0.01586789758849256,0.011971778138284194,0.017342197581128926,0.015747866790018827,0.013942572531368191,0.03747580937115365,0.05862787115458082,0.024114036512366366,0.023496784374793717,0.019836951603397112,0.0175657739452499,0.059985625026744684,0.02033520701248373,000052.tdms,51,510.0,740.0
16.796875,1007.8125,0.4798682630062103,3.273960768211023,5.55024731228807,0.025848832470443884,0.06425380523360413,0.020669721403872507,0.051557665187346016,0.03189284061776061,0.05294241240967936,0.23158409127036642,0.14739778561536576,0.12499649118643631,0.08234698021949449,0.06159447221464276,0.033018422963410114,0.14739778561536576,0.1107085110624057,000053.tdms,52,520.0,730.0
16.796875,1007.8125,0.49009501934051514,3.322142317472584,5.363356088163718,0.02363881365130141,0.058731044597596496,0.018811541366826577,0.05569027855754113,0.02943234181749809,0.058731044597596496,0.27187420261907086,0.14238669148697872,0.10811217666028632,0.07441624586323867,0.07794295934571915,0.036613239741441594,0.14238669148697872,0.10008873375416356,000054.tdms,53,530.0,720.0
16.796875,1007.8125,0.4880512058734894,3.2088792622658873,5.743574624788131,0.02454102427872789,0.06399560970242364,0.018328075881192504,0.054216268492743594,0.03129347466669233,0.05927720206580892,0.2010689987448403,0.1681634726641555,0.12095990462644528,0.08299396070865661,0.06605990838888944,0.03359452363382389,0.1681634726641555,0.09020005961996574,000055.tdms,54,540.0,710.0
16.796875,1007.8125,0.4991198480129242,3.2686789755051167,5.967516820087889,0.025827019841629658,0.07058024199255956,0.02066742565553279,0.05293774153437378,0.03451020812048096,0.05903405767801863,0.25025806060580286,0.1515565914723061,0.13127986671374578,0.08088157976997278,0.06446249670881327,0.035281275364935555,0.1515565914723061,0.1179630559605911,000056.tdms,55,550.0,700.0
16.796875,1007.8125,0.5104260444641113,3.266386722369936,5.4430174105812466,0.025038536393984224,0.06638467748603272,0.019002652196571216,0.06024785073017279,0.02919888135549032,0.04739269620761152,0.25901646702011444,0.15534297686852896,0.12127505360729315,0.08937572131789523,0.06705114106190757,0.04120647862632639,0.15534297686852896,0.12483574472892947,000057.tdms,56,560.0,690.0
16.796875,1007.8125,0.5112146735191345,3.174020179316624,5.693553007610451,0.027000013835654483,0.06436882998907575,0.018790290143883843,0.05667632055176891,0.03019335056857493,0.06436882998907575,0.2305324432889326,0.16563356806524646,0.11329904538477716,0.08057352668767558,0.07471407849525052,0.03894969184466395,0.16563356806524646,0.11461464753756792,000058.tdms,57,570.0,680.0
12.890625,773.4375,0.2724617123603821,3.160942852754117,5.538530028227039,0.020225139901585695,0.018081447381519355,0.012960495009189178,0.023405808498030495,0.020548339644462107,0.01776810086224979,0.04519050185445995,0.06265518307502999,0.029623539491350447,0.031384941011399436,0.0324853670543172,0.020826424782634273,0.06265518307502999,0.029347937201303836,000059.tdms,58,580.0,670.0
12.890625,773.4375,0.2691308856010437,3.160949493938279,5.430978057333044,0.015252746950239952,0.020156464587711274,0.01121167634192085,0.020439476868926602,0.01696769581372436,0.019344170052099,0.053291972114135375,0.06166801834653949,0.0329477938213809,0.03143602371347037,0.02382604551168258,0.019963643728492575,0.06166801834653949,0.031532749014762725,000060.tdms,59,590.0,660.0
12.890625,773.4375,0.26520708203315735,3.152337070128771,5.24829380079927,0.01569593586639495,0.021210796120211338,0.012035209145052293,0.02231989715443573,0.01763182613917124,0.019722740554997273,0.04104885178255017,0.05728706039405063,0.0274655032014542,0.026924595976404425,0.023013217088836146,0.021095242517988198,0.05728706039405063,0.028943027813259744,000061.tdms,60,600.0,650.0
12.890625,773.4375,0.2591678500175476,3.188388774983178,6.010520880887465,0.014120953546476935,0.018064114416567995,0.012099642499862846,0.020868482775930272,0.017738766551356665,0.018064114416567995,0.040171398783586214,0.060157624394656994,0.02999956947090895,0.028819076365238012,0.021829734050740363,0.022336452015967276,0.060157624394656994,0.026416919871191866,000062.tdms,61,610.0,640.0
12.890625,773.4375,0.25237059593200684,3.2057462483243815,6.033881772552028,0.014869747187882908,0.0173981943035537,0.011659383291202849,0.018775553489583888,0.01638381729016079,0.016635456068613556,0.04017445314679571,0.05912294188237086,0.025463164530040563,0.030381278081990207,0.020604986614618466,0.02048729940718442,0.05912294188237086,0.024709081892953094,000063.tdms,62,620.0,630.0
12.890625,773.4375,0.2454856038093567,3.2129040968245093,6.089261186845418,0.014309182643303687,0.018578545418682754,0.011099012946217473,0.017150799164161082,0.015137900579644722,0.01711389416045253,0.03494153852503004,0.06108955757142582,0.026305133475609935,0.026275038672798665,0.024973006208777574,0.0190949563998861,0.06108955757142582,0.022989471376098785,000064.tdms,63,630.0,620.0
16.796875,1007.8125,0.5081157088279724,3.2270643409244086,6.071844544255579,0.02844820905388445,0.06390513655186482,0.023028703472841427,0.05191443822038461,0.03792148287813568,0.05392970791283845,0.24647999464849218,0.15779054906080703,0.12545929578595053,0.08664066700809198,0.07935764873489318,0.04061303060022259,0.15779054906080703,0.10950620070687438,000065.tdms,64,640.0,610.0
16.796875,1007.8125,0.5206146240234375,3.2469253956946953,5.335082267211818,0.04208953475216543,0.06728843337385064,0.021666363594272164,0.053931210001749594,0.04346678047703532,0.06595479134800726,0.23008633288255986,0.17939303475965934,0.14750679124554666,0.08663099593329286,0.08355886700155099,0.046678450524290135,0.17939303475965934,0.13668849761982016,000066.tdms,65,650.0,600.0
16.796875,1007.8125,0.529811441898346,3.156772322705355,5.388074220917853,0.03947197413526851,0.06960427393502129,0.023424635397352404,0.05276034283162543,0.036993698782906044,0.059115051571453414,0.2487909288688761,0.15287597782345183,0.13816941334671012,0.08723407352234232,0.08077931525543272,0.046677519473675606,0.15287597782345183,0.11123896430616599,000067.tdms,66,660.0,590.0
16.796875,1007.8125,0.5509088635444641,3.2144736422289393,5.201043805625553,0.07300758321886602,0.07677759985896611,0.024516236828601313,0.05875093752728978,0.0394823623189124,0.06290626008693208,0.26305134420737036,0.16906223850232466,0.13480408920823567,0.07875984474511805,0.07623198512396827,0.054556780264483275,0.16906223850232466,0.11497502482114452,000068.tdms,67,670.0,580.0
16.796875,1007.8125,0.583267867565155,3.320697558352074,5.535471622569097,0.1669850481059369,0.10747721565795185,0.031108393790147047,0.0589846567512248,0.042310595302161816,0.10747721565795185,0.2751084236770751,0.19199676551103742,0.10213785518483545,0.08695157676886586,0.09033544585812493,0.07432810010617785,0.19199676551103742,0.11583279726293773,000069.tdms,68,680.0,570.0
16.796875,1007.8125,0.6078163385391235,3.1765311158585883,5.334870447226791,0.1142759813532666,0.07745555256344847,0.04479891434828342,0.06990674689766892,0.04096662251323043,0.07745555256344847,0.22270137156816094,0.1898486946851927,0.1238507409279846,0.09725539216703763,0.07177363613753106,0.07179335487771488,0.1898486946851927,0.12725555609117184,000070.tdms,69,690.0,560.0
12.890625,773.4375,0.3023376166820526,3.1477442125671593,6.4800612966271185,0.025648761348332178,0.022689894336259463,0.014472154991649576,0.03263809476795919,0.025523848908315765,0.019905727051462305,0.0610226541446368,0.05470077195283461,0.033857389760983236,0.037499414542724006,0.036621316463820365,0.028372204168429244,0.05650569168054011,0.03238407071877432,000071.tdms,70,700.0,550.0
12.890625,773.4375,0.28628799319267273,3.1354426141455485,6.41447618738296,0.020999942270349087,0.022456708532977928,0.013421518703670095,0.023378714540916237,0.019442300304096362,0.020579183401359315,0.05164133667719239,0.05587158836316496,0.03210740472610663,0.035058853214883334,0.03404696498018863,0.023612333173193875,0.05587158836316496,0.028994775828063472,000072.tdms,71,710.0,540.0
12.890625,773.4375,0.2741900682449341,3.153840149346519,5.459194121230065,0.018459148659996042,0.021320546353762317,0.012119918676757893,0.0241727152930363,0.018483139550603815,0.019010522309349187,0.04548501174263496,0.05994905315331909,0.029105097536033315,0.03247369810016078,0.0267809974277197,0.02459442027667871,0.05994905315331909,0.0310822541577498,000073.tdms,72,720.0,530.0
12.890625,773.4375,0.2745901346206665,3.162921970768271,5.805087545567933,0.018240035316235092,0.019833028072818247,0.011360713092050296,0.02219833653881417,0.01577295359387607,0.019833028072818247,0.04640114806592541,0.05931544839566385,0.033485419429902054,0.02748295230887465,0.0310034057867389,0.02043689580012126,0.05931544839566385,0.030348387098811193,000074.tdms,73,730.0,520.0
12.890625,773.4375,0.2678825557231903,3.200584593044757,5.722708211814303,0.01803341338878982,0.01760130043975937,0.012719112778169745,0.023832222370967326,0.01693765992623652,0.01760130043975937,0.03649060648620038,0.06425186659976279,0.029259740236452645,0.03368074003127118,0.023342803990618336,0.0216447928657239,0.06425186659976279,0.030196548237711576,000075.tdms,74,740.0,510.0
