bearing_id,file_idx,time_hr,shaft_hz,rpm_est,E_BPFO,E_BPFI,E_BSF,E_total
4,38,6.166666666666667,12.98828125,779.296875,0.0003688622099947613,0.001123722387509834,0.0006940628384700231,0.0014925845975045954
4,39,6.333333333333333,12.890625,773.4375,0.00038857671767122406,0.0003821429542654318,0.0007391009121515825,0.0007707196719366558
4,40,6.5,15.0390625,902.34375,0.0002618331109348612,0.0018507516919940422,0.0004309859820896558,0.0021125848029289033
4,41,6.666666666666667,13.28125,796.875,0.0006163708243067975,0.0018162915676439746,0.0006889373191149522,0.002432662391950772
4,42,6.833333333333333,13.28125,796.875,0.0008951279397359654,0.001685062928068301,0.001367156553864194,0.0025801908678042664
4,43,7.0,13.28125,796.875,0.0008192303266903101,0.0017812244044311339,0.001291513336572789,0.002600454731121444
4,44,7.166666666666667,13.28125,796.875,0.0008175077824935859,0.0017626816308543753,0.0014239201999926318,0.002580189413347961
4,45,7.333333333333333,13.28125,796.875,0.0006618924865726063,0.0018130736602821884,0.0009634936619258428,0.0024749661468547947
4,46,7.5,13.28125,796.875,0.0006700296696052658,0.0017840417538822924,0.00122913562442398,0.0024540714234875583
4,47,7.666666666666667,12.98828125,779.296875,0.00045957037497149886,0.0011423347860139627,0.001092226147448784,0.0016019051609854615
4,48,7.833333333333333,12.890625,773.4375,0.0004046909599984976,0.0003950187345309713,0.0009951518620416673,0.0007997096945294689
4,49,8.0,12.890625,773.4375,0.0004571365672738223,0.0004449004287973195,0.0011742019585012646,0.0009020369960711417
4,50,8.166666666666666,12.890625,773.4375,0.0004774957293782692,0.0004520551590725856,0.001060247367814962,0.0009295508884508548
4,51,8.333333333333334,12.890625,773.4375,0.00046938599813712726,0.0005013266167601627,0.0011056852567172027,0.0009707126148972899
4,52,8.5,12.98828125,779.296875,0.0004904171671760893,0.0011504964197667025,0.0012888514221023092,0.0016409135869427918
4,53,8.666666666666666,13.28125,796.875,0.0006633408396198785,0.0017724464465589966,0.0010855937646933158,0.002435787286178875
4,54,8.833333333333334,13.28125,796.875,0.000662026151235354,0.001730300744306483,0.0008069456600503648,0.002392326895541837
4,55,9.0,13.28125,796.875,0.0007109997967130426,0.0017549868069450922,0.0008146250363225266,0.0024659866036581346
4,56,9.166666666666666,13.28125,796.875,0.0006671702748225583,0.0016752597346967335,0.0008072276461762937,0.002342430009519292
4,57,9.333333333333334,13.28125,796.875,0.000762609256650869,0.0018083435266079866,0.000951415039054188,0.002570952783258856
4,58,9.5,13.28125,796.875,0.0006341506355787309,0.0017021710398203958,0.0008413412875472005,0.002336321675399127
4,59,9.666666666666666,13.0859375,785.15625,0.0004151342193302397,0.001785214698898741,0.0008726067985220087,0.0022003489182289807
4,60,9.833333333333334,12.98828125,779.296875,0.0004351222172925292,0.0010299094678406823,0.0008398727489446305,0.0014650316851332116
4,61,10.0,12.98828125,779.296875,0.0004081331377965011,0.0010441812564316033,0.0008635049556934764,0.0014523143942281043
4,62,10.166666666666666,12.890625,773.4375,0.0004326436933980556,0.0004421079624881679,0.0008895066986763001,0.0008747516558862235
4,63,10.333333333333334,13.0859375,785.15625,0.0004096702271524829,0.0019603882360964536,0.0009316954760005711,0.0023700584632489366
4,64,10.5,12.79296875,767.578125,0.007872208674111494,0.007735471497328722,0.008106616559663651,0.015607680171440217
4,65,10.666666666666666,13.28125,796.875,0.0006641456642000382,0.0017016959911558297,0.0008325139451660697,0.002365841655355868
4,66,10.833333333333334,13.28125,796.875,0.0007271670583424725,0.0017061773132531783,0.0008776030899531157,0.0024333443715956506
4,67,11.0,13.28125,796.875,0.0006504256151428177,0.0017097047662549296,0.0007874133596033866,0.0023601303813977474
4,68,11.166666666666666,13.28125,796.875,0.0006256883025115981,0.0016815031899906165,0.000743494520840528,0.0023071914925022145
4,69,11.333333333333334,13.28125,796.875,0.0008852088881190188,0.0017111245342725627,0.000744495971825128,0.0025963334223915815
4,70,11.5,13.28125,796.875,0.0008304561556253886,0.0015730375755537256,0.000728386605494313,0.0024034937311791143
4,71,11.666666666666666,13.18359375,791.015625,0.0004938867372527124,0.0016177307886071717,0.0008278626054739118,0.002111617525859884
4,72,11.833333333333334,13.0859375,785.15625,0.00047336550380563074,0.0015137131005286055,0.0009131774509998227,0.001987078604334236
4,73,12.0,13.0859375,785.15625,0.0005521567257862974,0.0020610352655104688,0.001467684815103791,0.002613191991296766
4,74,12.166666666666666,12.890625,773.4375,0.0019023046411954963,0.0015388646095614296,0.0021171105301574364,0.0034411692507569256
4,75,12.333333333333334,12.890625,773.4375,0.0005516434067630756,0.0005781394156326425,0.0009309128988695457,0.0011297828223957181
4,76,12.5,12.79296875,767.578125,0.0007144340826696525,0.0007223365158460633,0.0010526239115021528,0.0014367705985157157
4,77,12.666666666666666,13.28125,796.875,0.009568138326098352,0.01410409839420924,0.006409728098317034,0.02367223672030759
4,78,12.833333333333334,13.28125,796.875,0.0031654475214225046,0.004035138670168765,0.0025938878798273837,0.007200586191591269
4,79,13.0,13.28125,796.875,0.002985977636561399,0.003880043521959056,0.0024127326932070056,0.006866021158520455
4,80,13.166666666666666,13.28125,796.875,0.0054136335628106845,0.006932423128172554,0.002675455456731399,0.012346056690983239
4,81,13.333333333333334,13.28125,796.875,0.004730034718209437,0.006604487979756288,0.0037218840477424003,0.011334522697965727
4,82,13.5,13.28125,796.875,0.003647896734195591,0.004370068550235437,0.0027570117670987705,0.008017965284431028
4,83,13.666666666666666,13.0859375,785.15625,0.0005987185651380143,0.0015654789550382327,0.0009132514285817725,0.002164197520176247
4,84,13.833333333333334,13.0859375,785.15625,0.0005312394693852919,0.0014998143512831164,0.0008478659950115493,0.0020310538206684083
4,85,14.0,12.890625,773.4375,0.0006761440117303412,0.000737307290215092,0.0008807909390420687,0.001413451301945433
4,86,14.166666666666666,12.890625,773.4375,0.0008407057836130963,0.001015440632418531,0.000913039281184274,0.0018561464160316273
4,87,14.333333333333334,12.890625,773.4375,0.0006727629914894183,0.0007598184624183907,0.0007973071114289268,0.001432581453907809
4,88,14.5,12.890625,773.4375,0.0009601905136262631,0.0009143925313199756,0.0011128026933933696,0.0018745830449462388
4,89,14.666666666666666,13.28125,796.875,0.0022710023019372177,0.0031979874975399695,0.0015741036054007821,0.005468989799477187
4,90,14.833333333333334,13.28125,796.875,0.0022482241790359883,0.003808809032073243,0.0018631436492985208,0.0060570332111092315
4,91,15.0,13.28125,796.875,0.00354520226787132,0.005630366137824805,0.0027652304001944397,0.009175568405696125
4,92,15.166666666666666,13.28125,796.875,0.0015958519002683851,0.0025750538163513887,0.0012398311734402193,0.004170905716619774
4,93,15.333333333333334,13.28125,796.875,0.0017393805198079777,0.002401946917583422,0.0012282023612797206,0.004141327437391399
4,94,15.5,13.28125,796.875,0.0021195546871336764,0.003044281788131309,0.0018103352112530092,0.005163836475264985
4,95,15.666666666666666,13.96484375,837.890625,0.003664949155467328,0.004877701073859147,0.003331160756275278,0.008542650229326475
4,96,15.833333333333334,13.0859375,785.15625,0.0005707613661717962,0.0015462011416791054,0.0007939474612721562,0.0021169625078509015
4,97,16.0,12.98828125,779.296875,0.0005903971407782755,0.0010743982679094562,0.0006813645199250615,0.0016647954086877318
4,98,16.166666666666668,12.98828125,779.296875,0.0006880182019956653,0.001028641079091881,0.0009207433720884855,0.0017166592810875462
4,99,16.333333333333332,13.28125,796.875,0.005172717784018296,0.006850767644951961,0.00597615759324497,0.012023485428970257
4,100,16.5,13.37890625,802.734375,0.011105939609980553,0.012454811641452432,0.0114970931436358,0.023560751251432983
4,101,16.666666666666668,12.6953125,761.71875,0.02905620379593888,0.03024394554884367,0.02783128398500935,0.059300149344782546
4,102,16.833333333333332,13.28125,796.875,0.633723648839605,0.6661626620620741,0.5437245595615431,1.299886310901679
4,103,17.0,13.28125,796.875,0.004514125006092533,0.008114552979276803,0.003600336610248306,0.012628677985369336
4,104,17.166666666666668,13.28125,796.875,0.004249718582078628,0.005291019102396776,0.003152543937343525,0.009540737684475404
4,105,17.333333333333332,13.28125,796.875,0.012476445528343691,0.018496690395317456,0.009325861584427874,0.030973135923661146
4,106,17.5,13.28125,796.875,0.005299842490604065,0.007082575043889556,0.004130183220057874,0.012382417534493621
4,107,17.666666666666668,13.28125,796.875,0.003045965821285434,0.004389389855411548,0.0031223397903738914,0.007435355676696982
4,108,17.833333333333332,13.37890625,802.734375,0.0011120880345980282,0.002349751166107338,0.0015384650016558997,0.0034618392007053664
4,109,18.0,13.18359375,791.015625,0.0015386514047145044,0.00265108635969009,0.0017756723165973161,0.004189737764404594
4,110,18.166666666666668,12.6953125,761.71875,0.004067644824222506,0.004109080841254621,0.004701435735305808,0.008176725665477128
4,111,18.333333333333332,13.4765625,808.59375,0.00048643465465250186,0.0018002957428939392,0.0007947396679689358,0.002286730397546441
4,112,18.5,12.6953125,761.71875,0.0010143808284025198,0.0010136012304976284,0.0013069554225914634,0.002027982058900148
4,113,18.666666666666668,13.76953125,826.171875,0.0009829163313277577,0.002133466999121258,0.0011861530202104012,0.0031163833304490157
4,114,18.833333333333332,13.28125,796.875,0.00857852158834619,0.013714574510713798,0.006985762654356721,0.022293096099059988
4,115,19.0,13.37890625,802.734375,0.24503612893808413,0.32295489964933105,0.18041039038013407,0.5679910285874152
4,116,19.166666666666668,13.8671875,832.03125,0.017381002152829686,0.022832141727628943,0.012517470047698952,0.04021314388045863
4,117,19.333333333333332,13.28125,796.875,0.03708068702459823,0.04789114719574808,0.03150515996205176,0.0849718342203463
4,118,19.5,13.28125,796.875,0.005095943835845973,0.004965904446639633,0.0030084741868353702,0.010061848282485606
4,119,19.666666666666668,13.28125,796.875,0.0030952540633360647,0.004015108695221983,0.0020393200977793687,0.007110362758558048
4,120,19.833333333333332,12.98828125,779.296875,0.0004586129724465454,0.0009624461092299023,0.000476141544930216,0.0014210590816764476
4,121,20.0,13.18359375,791.015625,0.00041448127461393464,0.0016347112674884505,0.0006505588049230343,0.002049192542102385
4,122,20.166666666666668,12.79296875,767.578125,0.00038501316378228073,0.0003992943791623695,0.0006258968351249148,0.0007843075429446502
4,123,20.333333333333332,13.37890625,802.734375,0.00033568047996354833,0.0016594976977422323,0.0005981428641794977,0.0019951781777057804
4,124,20.5,12.98828125,779.296875,0.0003852683006028201,0.001015780401089389,0.0005223703004930051,0.001401048701692209
4,125,20.666666666666668,12.79296875,767.578125,0.0006213549747465609,0.0007547701069083655,0.0007780549756221816,0.0013761250816549265
4,126,20.833333333333332,13.28125,796.875,0.007781036178751234,0.007940982480023938,0.004868863575114084,0.01572201865877517
4,127,21.0,13.28125,796.875,0.013083306170978031,0.016253018476251175,0.007498519370915949,0.029336324647229205
4,128,21.166666666666668,13.37890625,802.734375,0.07472009049337003,0.09956276494702868,0.05893816797875207,0.1742828554403987
4,129,21.333333333333332,14.2578125,855.46875,0.016904567037390992,0.018823228486476135,0.0108219483522568,0.03572779552386712
4,130,21.5,13.28125,796.875,0.010197193310299987,0.012174033431322794,0.007236035111908467,0.02237122674162278
4,131,21.666666666666668,13.28125,796.875,0.02948735446001024,0.04637479432841522,0.02192804598656313,0.07586214878842545
4,132,21.833333333333332,12.6953125,761.71875,0.0009112055077309427,0.000949750360209874,0.0009296695470647387,0.0018609558679408167
4,133,22.0,12.890625,773.4375,0.0003478856030172371,0.0003638523746987162,0.0004314830994392665,0.0007117379777159533
4,134,22.166666666666668,12.890625,773.4375,0.000524940846453472,0.0005285832602526932,0.0005091811361527907,0.0010535241067061653
4,135,22.333333333333332,12.98828125,779.296875,0.000485881972626384,0.0009009654052093328,0.0005836268946302169,0.0013868473778357168
4,136,22.5,12.890625,773.4375,0.0004258548853298911,0.0004800425475970065,0.0005215366747332326,0.0009058974329268976
4,137,22.666666666666668,12.890625,773.4375,0.0005178902440655418,0.000571345845773267,0.0004929656106400358,0.0010892360898388086
