bearing,file,rpm,dei_raw,dei_corrected,dei_norm
4,50,736.0,0.010059812726933287,0.012957095143001352,0.8767911952824259
4,51,736.0,0.010508679545488456,0.012525545385258926,0.8155494240214947
4,52,736.5,0.01147773632048279,0.01166712478365791,0.693729872079357
4,53,971.0,0.012608428435984868,0.010302605548018337,0.5000892236699184
4,54,975.0,0.01100997154811087,0.009195408370466127,0.34296547357648866
4,55,973.0,0.010963128931946654,0.008470925885675919,0.24015324898347948
4,56,975.0,0.010580480278170759,0.008113158893225956,0.18938208314862506
4,57,974.0,0.011634321233844022,0.008074908680817684,0.18395394718756272
4,58,974.0,0.010494785426999036,0.008554826205594246,0.2520596493671496
4,59,949.0,0.012192119557063882,0.009772625934864235,0.42487914728954307
4,60,735.0,0.009709019130892838,0.011002345419412782,0.5993901927407189
4,61,733.0,0.00934126243620537,0.011789742396197594,0.7111306923671507
4,62,733.0,0.009765268470061447,0.012206458731691414,0.7702674339389952
4,63,733.0,0.01008341834982243,0.012179908716102753,0.7664996876884564
4,64,730.0,0.010080447195259933,0.011819761114166005,0.7153906865541131
4,65,730.0,0.009669121756103408,0.010850585178837018,0.5778537052949488
4,66,970.0,0.011408032423657786,0.009473225987156119,0.38239092250407336
4,67,971.0,0.011100043430792749,0.008752358834069131,0.28009175420000587
4,68,968.0,0.010672419946676729,0.008296486430405207,0.2153983255316475
4,69,969.0,0.010323396132375541,0.008354400188120472,0.22361694004649138
4,70,973.0,0.010400507859224861,0.008796833756928772,0.28640324668436346
4,71,970.0,0.011954366175451248,0.009565156598976507,0.39543691175554224
4,72,729.0,0.010056835964264675,0.010887739634030159,0.5831263409654361
4,73,728.0,0.009739253322107667,0.01160706524080415,0.6852067464849235
4,74,729.0,0.01002998779084936,0.011883975857756197,0.7245034819339616
4,75,730.0,0.009188570278607673,0.01188975080642769,0.7253230121949291
4,76,732.0,0.00901588416513226,0.011406349375882762,0.656722904546835
4,77,731.0,0.009150101942835661,0.010472183194657014,0.5241542017172736
4,78,970.0,0.011199504055107227,0.00916201508645027,0.3382265904589339
4,79,970.0,0.010720793493171331,0.00863260826653348,0.2630977998904259
4,80,967.0,0.011779688084776946,0.00844003334612108,0.23576924967136317
4,81,969.0,0.010625857196863844,0.008692358194207633,0.2715769876036113
4,82,967.0,0.011427778216179135,0.009166779035842506,0.3389026485350738
4,83,924.0,0.011623150062041851,0.009811346564574542,0.430374040764175
4,84,734.0,0.009970856509129237,0.011065739000563997,0.6083864559215482
4,85,732.0,0.00958186342530403,0.0116025354434172,0.6845639172156377
4,86,732.0,0.009524557573883981,0.011718527379541831,0.7010244793937239
4,87,732.0,0.009225945839448453,0.011499959376898988,0.6700072180405132
4,88,733.0,0.008867637723509191,0.010810992091562487,0.5722350002652773
4,89,732.0,0.008999470304838187,0.009850845201838621,0.43597934227355273
4,90,972.0,0.009545541498391166,0.008403915482553828,0.230643718027943
4,91,972.0,0.009868451066209732,0.007702793865446189,0.1311466636775427
4,92,973.0,0.00937036005010294,0.007287495178290479,0.07221110237215257
4,93,973.0,0.009904383144930966,0.007402893335399584,0.08858740062007532
4,94,974.0,0.010129578102652654,0.007907135693094466,0.16014507056657096
4,95,970.0,0.010080672874109912,0.008797434389664877,0.2864884832346718
4,96,733.0,0.0093055035474076,0.010377028508456166,0.5106506799977777
4,97,732.0,0.009001152783677798,0.011213749632856719,0.6293908317193139
4,98,732.0,0.009914234330853497,0.011686253458973447,0.6964444465569956
4,99,733.0,0.009575679727943954,0.01163918472586772,0.6897648631840785
4,100,733.0,0.009633208066993125,0.011174383903073312,0.6238043912784089
4,101,731.0,0.009130472229312127,0.010329170356348134,0.5038590691770382
4,102,968.0,0.010025868198834602,0.008679053120054335,0.2696888477233606
4,103,970.0,0.009724228252916276,0.007732739844211698,0.13539633535233622
4,104,972.0,0.009167043510763391,0.007193058895712702,0.05880953021830425
4,105,971.0,0.00932390265499067,0.007305714374968745,0.07479661158750989
4,106,966.0,0.009453265979598254,0.007779788967464793,0.14207313586629505
4,107,968.0,0.0092870791388994,0.008724992389037733,0.2762081474159232
4,108,733.0,0.009425889299239177,0.009983125713455002,0.45475143677563007
4,109,730.0,0.009865570231225335,0.01110072601374482,0.6133515071581243
4,110,728.0,0.009723036215391796,0.011825914088627092,0.7162638629324095
4,111,732.0,0.009240664903640311,0.012170977187583193,0.7652322031938137
4,112,732.0,0.009345544437876071,0.01194918123683604,0.733756859647531
4,113,729.0,0.008905062101403726,0.01124995284733396,0.6345284756181873
4,114,732.0,0.008868607636650186,0.009876208824356837,0.43957872598479636
4,115,966.0,0.01098290449872043,0.008571946996025287,0.25448928236444107
4,116,966.0,0.010772895547964647,0.007811214481237226,0.14653277022289046
4,117,967.0,0.008962073024335566,0.007552967025429968,0.10988454754747615
4,118,971.0,0.009366210600536183,0.007569703612178201,0.11225965771480892
4,119,969.0,0.008752180130250831,0.007948245718542968,0.16597904620872822
4,120,968.0,0.010472076081795578,0.008514301511385906,0.24630873882068222
4,121,723.0,0.009227975776933522,0.009757134427241743,0.4226807278737456
4,122,724.0,0.009013324221442666,0.010411352017262029,0.5155215724903551
4,123,720.0,0.0082347213868196,0.010719785740514189,0.5592917917748722
4,124,724.0,0.008169464300596986,0.01063354733688503,0.5470535909782979
4,125,729.0,0.008026172261498963,0.010216863937766184,0.4879215234490314
4,126,726.0,0.00849302322436689,0.009306420767232586,0.3587193830340326
4,127,964.0,0.008668760424087565,0.007937046176102098,0.16438970499352537
4,128,959.0,0.008993552361709243,0.007356565227076826,0.08201292024567688
4,129,946.0,0.009644345458617459,0.007082262115706158,0.04308621920752985
4,130,946.0,0.008926870922033566,0.007128836336197703,0.0496956256706932
4,131,952.0,0.008747404785591073,0.0075841642125869385,0.114311779785646
4,132,963.0,0.009672280039842109,0.00791529360452953,0.1613027700835088
4,133,723.0,0.008321980861773303,0.008444485545994938,0.23640106697954383
4,134,726.0,0.00815985674616601,0.009171740036983188,0.3396066704737542
4,135,707.5,0.00833990168489161,0.010097057077494278,0.4709195805661398
4,136,711.0,0.008417540636447429,0.01122043666752821,0.6303397972567012
4,137,715.0,0.007907797678289476,0.012541878807084978,0.8178673205454371
