bearing,file,rpm,dei_raw,dei_corrected,dei_norm
1,79,985.0,0.0018185533702132226,0.0018834484003786495,0.007092181793658182
1,80,984.0,0.0020868521269020077,0.0016973819953337993,0.006426867399788094
1,81,985.0,0.0031730958960616415,0.001991617759698522,0.007478961082019611
1,82,986.0,0.0033057581280140163,0.0027689212555917346,0.010258351612505951
1,83,985.0,0.0026891058066314867,0.00406685002497153,0.01489933283788255
1,84,742.0,0.005900488599050542,0.005471871998658806,0.01992324536294359
1,85,741.0,0.00565600731157823,0.0,0.00035756825296308446
1,86,743.0,0.0056914568841568095,0.005966149711741246,0.02169062554639836
1,87,743.0,0.005883218706079054,0.10440300778482806,0.3736695792300858
1,88,744.0,0.005573873144053537,0.1810735728899768,0.6478191794134904
1,89,744.0,0.005263556676001721,0.2358380348931564,0.8436395094428919
1,90,986.0,0.002989970412500062,0.2682275893658735,0.959454273513513
1,91,984.0,2.2267344254129786,0.27946688645125345,0.9996424317470369
1,92,988.0,0.015513924163525122,0.26892726280544854,0.9619560836078482
1,93,990.0,0.012798815040169562,0.23690212639345842,0.8474443628304505
1,94,991.0,0.012121686233019832,0.18300702571605262,0.6547325929055551
1,95,990.0,0.010751668759884793,0.10716883226364933,0.3835592894990324
1,96,746.0,0.007819616686484334,0.009740581158067672,0.03518679412831704
1,97,745.0,0.0073795949876487195,0.0,0.00035756825296308446
1,98,745.0,0.007955389864346782,0.007805728143636664,0.028268374007212507
1,99,746.0,0.0059520122291737265,0.007119268501283412,0.025813812256753346
1,100,745.0,0.0059826952130516324,0.006548401753418088,0.02377257399966413
1,101,745.0,0.0059431340621931015,0.005823510382585155,0.02118059258909666
1,102,988.0,0.0029846908966110713,0.005279060063936216,0.0192338110964517
1,103,985.0,0.0019210354111367756,0.005159085987949556,0.0188048218889376
1,104,983.0,0.011085033198814829,0.0053639221130532405,0.01953725084290812
1,105,989.0,0.011118282568560563,0.006487137028157648,0.02355351079186774
1,106,985.0,0.009780325592665085,0.007752546889385646,0.02807821472548328
1,107,987.0,0.01386957675594131,0.009023434068015947,0.032622503807243484
1,108,747.0,0.007976479111626765,0.010475081666027562,0.0378131347626342
1,109,745.0,0.00957358834759742,0.011248162999077764,0.04057742817920553
1,110,744.0,0.011230498774768597,0.011189657554228297,0.04036823128216901
1,111,743.0,0.009567378929804827,0.011489314172671516,0.04143970821762468
1,112,743.0,0.008933078309611488,0.014147578805071101,0.050944818622831435
1,113,742.0,0.01052133700217752,0.0,0.00035756825296308446
1,114,743.0,0.01126027456701817,0.014690451631385413,0.05288595950369484
1,115,984.0,0.02056275246532653,0.026927284827572277,0.09664099018130698
1,116,980.0,0.026877058050909137,0.0368125521064431,0.13198756769109685
1,117,987.0,0.03608655154188765,0.04427358438733368,0.15866585047088905
1,118,987.5,0.004123135506838268,0.049013728545894426,0.1756151011265864
1,119,989.0,0.30560947383595805,0.051018732667816084,0.18278435933717951
1,120,986.0,0.02233251811837998,0.049841961537677414,0.17857659936576872
1,121,744.0,0.016036528049197314,0.04812594499948697,0.17244066900960356
1,122,744.0,0.015862774872884237,0.0439731826199625,0.15759170911942968
1,123,743.0,0.017093525294346955,0.03738367439910409,0.13402971969524743
1,124,742.0,0.016642484924272418,0.02835742033691175,0.10175470073705684
1,125,742.0,0.014865880049973893,0.016894420433385456,0.06076665224485782
1,126,743.0,0.01880422546073875,0.0029946746885252465,0.011065574218650499
