file_idx,ch3_high_band,ch4_high_band,ch3_total_power,ch3_energy,ch3_rms,ch3_std,ch3_p2p
77,0.4794867901275154,0.23351580168899475,0.005248153116554022,50427.98046875,0.18119248747825623,0.18118783831596375,2.8037071228027344
78,0.4295529080707029,0.19161186789955725,0.006531593855470419,62740.44140625,0.20210552215576172,0.20210061967372894,2.6363372802734375
79,0.3187601936524858,0.13304267755529744,0.008807932026684284,84576.5546875,0.2346547693014145,0.23465019464492798,3.0714035034179688
80,0.3437502469532077,0.160333855215608,0.007776813581585884,74676.1484375,0.22049327194690704,0.22048671543598175,2.6325225830078125
81,0.3407658239027225,0.15650408160084955,0.008184267207980156,78583.0703125,0.22618764638900757,0.2261834740638733,2.7199745178222656
82,0.30984280661099556,0.11374178191381032,0.009166568517684937,88043.7109375,0.2394162118434906,0.23941221833229065,3.1377792358398438
83,0.23060521725138616,0.10080249921989591,0.012367509305477142,118835.953125,0.2781495153903961,0.27814340591430664,3.148651123046875
84,0.6345868893670034,0.4023035549228599,0.003939004614949226,37813.64453125,0.15690205991268158,0.15688484907150269,2.0236968994140625
85,0.6291745709882501,0.4104995635026758,0.0038422257639467716,36912.41015625,0.15502101182937622,0.15501032769680023,2.0676612854003906
86,0.6215570129463577,0.3962936314382436,0.0037512723356485367,35985.0390625,0.15306130051612854,0.15305040776729584,2.0648956298828125
87,0.6029989359009296,0.3959359569897333,0.0038977100048214197,37553.25390625,0.1563609093427658,0.1560312658548355,2.4764060974121094
88,0.5987388824207506,0.39127347684381486,0.003875004593282938,37366.20703125,0.15597102046012878,0.15557502210140228,3.5940170288085938
89,0.5931641165928424,0.38163207208451166,0.0038292575627565384,36988.8671875,0.15518148243427277,0.15479238331317902,3.551769256591797
90,0.26462043271894137,0.1310586856729054,0.011019936762750149,105910.1953125,0.2625870406627655,0.26238274574279785,4.462909698486328
91,0.2604550910900855,0.11139476652138093,0.011486679315567017,110431.8046875,0.2681337296962738,0.26792988181114197,5.2490234375
92,0.3292427361005695,0.11510306878515016,0.009278398007154465,89183.3359375,0.2409607172012329,0.2407245934009552,4.122161865234375
93,0.3307838891702679,0.11831559565933984,0.009099666029214859,87420.203125,0.23856696486473083,0.23837341368198395,3.6008834838867188
94,0.33477834933061423,0.12432941614343747,0.00905848853290081,87102.03125,0.23813241720199585,0.23793639242649078,4.146289825439453
95,0.3008044006847686,0.10745400849499279,0.010220283642411232,98210.390625,0.25286173820495605,0.25270670652389526,3.079509735107422
96,0.6069567675133217,0.3534982726134692,0.004475544672459364,43052.51171875,0.16741858422756195,0.16718997061252594,2.822399139404297
97,0.5927472209521425,0.3509655237113574,0.004428443498909473,42590.27734375,0.16651740670204163,0.16632284224033356,2.937602996826172
98,0.5625801657399326,0.33822777878361543,0.004604502115398645,44367.578125,0.1699562966823578,0.1697608232498169,3.2059669494628906
99,0.5569782243949161,0.3385633584360346,0.0045502278953790665,43770.40625,0.16880863904953003,0.16864226758480072,3.3109664916992188
100,0.5490201343455597,0.35420375548977406,0.0052275750786066055,50280.00390625,0.18092644214630127,0.18074603378772736,3.754425048828125
101,0.5620825217566373,0.3711793239902054,0.005053247325122356,48677.08203125,0.17801912128925323,0.17771758139133453,4.775238037109375
102,0.3107606349656081,0.12306160183611745,0.011602746322751045,111585.4609375,0.26953068375587463,0.26934799551963806,4.407978057861328
103,0.3355593181459843,0.14512706845159537,0.010894163511693478,104521.6796875,0.26086005568504333,0.2608577013015747,2.9336929321289062
104,0.3542723196666627,0.14027112235826236,0.010449531488120556,100324.9296875,0.25556936860084534,0.255566269159317,3.387737274169922
105,0.312398062088051,0.12021249857609136,0.011606371030211449,111421.40625,0.2693324685096741,0.2693299949169159,3.1236648559570312
106,0.29046383302260204,0.11334686708164779,0.013166332617402077,126472.015625,0.28694695234298706,0.28694257140159607,3.47900390625
107,0.27415816830989426,0.10431804342466147,0.014065174385905266,134815.875,0.2962612807750702,0.29625868797302246,3.2303810119628906
108,0.5703927783906623,0.2840734339448864,0.005642326548695564,54224.05078125,0.18788857758045197,0.18788214027881622,2.643585205078125
109,0.5440471190013442,0.27029821181358094,0.005894483998417854,56616.2578125,0.19198839366436005,0.19198673963546753,2.7153968811035156
110,0.5246355013355058,0.2612318051745348,0.005966524127870798,57318.78125,0.19317586719989777,0.1931719332933426,2.7001380920410156
111,0.5098842503876163,0.2685509102965891,0.0058968449011445045,56647.58984375,0.1920415163040161,0.19203220307826996,2.4969100952148438
112,0.5186794960223837,0.276202529894595,0.005728473886847496,55073.3671875,0.1893543154001236,0.1893458515405655,2.7944564819335938
113,0.4897637462545279,0.27001725129858056,0.005855218041688204,56308.32421875,0.1914655715227127,0.1914554089307785,2.860260009765625
114,0.21919317933559876,0.08694789159454948,0.017702940851449966,169965.828125,0.33264821767807007,0.33263832330703735,3.836345672607422
115,0.19131297822068688,0.07400280563389061,0.02196662500500679,210890.65625,0.37053826451301575,0.37052804231643677,3.9524078369140625
116,0.18055190900571033,0.06750461747379563,0.023695334792137146,227643.6875,0.3849746882915497,0.3849570155143738,4.351520538330078
117,0.16533669768445852,0.06051484439207539,0.025753887370228767,247180.171875,0.4011540710926056,0.40113651752471924,4.509830474853516
118,0.15587644076832066,0.05420597109220538,0.028725406154990196,275779.875,0.42372655868530273,0.4236903786659241,5.609035491943359
119,0.10859128426021318,0.043793086182029914,0.04354472458362579,417977.9375,0.5216522216796875,0.5216217637062073,5.3836822509765625
120,0.321731055717954,0.09235903268280865,0.01321227103471756,127030.4765625,0.2875797748565674,0.28755366802215576,4.555416107177734
121,0.2995382661305464,0.08740774923928778,0.012913110665977001,124049.0546875,0.284184992313385,0.2841572165489197,3.8557052612304688
122,0.2790365896962821,0.08797100689399898,0.013017795979976654,124961.7421875,0.28522852063179016,0.28519120812416077,3.4714698791503906
123,0.26754156909553917,0.09065083737998314,0.012904088012874126,123858.2421875,0.2839663326740265,0.28394100069999695,3.5073280334472656
124,0.2749018075016769,0.09920186553845155,0.012135626748204231,116448.78125,0.27534162998199463,0.2753131091594696,3.7323951721191406
125,0.2849775994921647,0.10276713762949156,0.011382678523659706,109373.09375,0.26684534549713135,0.2668183147907257,3.0615806579589844
126,0.12722925925556672,0.03906778232678858,0.036697737872600555,352217.84375,0.47886165976524353,0.4788423180580139,5.415058135986328
