file_idx,time_sec,hi_obs,x_filt,P_filt,cond,rpm
108,64200,0.0005529145,0.0828792684937172,5.4310007984929666e-05,1,750.0
109,64800,0.0006679997,0.0843728657768489,5.408121482999374e-05,0,729.8333333333334
110,65400,0.0076284534,0.08589031450765972,5.3854341282163394e-05,0,728.3333333333334
111,66000,6.007237e-06,0.08737039502838656,5.362936328373258e-05,0,731.6666666666666
112,66600,0.00043812662,0.08884708204871772,5.340625717733093e-05,0,731.3333333333334
113,67200,0.00038309273,0.09031839950288874,5.318499969763097e-05,0,730.6666666666666
114,67800,1.0,0.09439936628909282,5.29655679632606e-05,1,757.8333333333334
115,68400,0.04373524,0.09451861610644828,5.274793946891496e-05,1,964.6666666666666
116,69000,0.004705376,0.09447817530727205,5.2532092077661974e-05,1,966.0
117,69600,0.008332297,0.09445383956885561,5.231800401343602e-05,1,965.5
118,70200,0.0014784101,0.09458146044350237,5.210565385371445e-05,2,970.8333333333334
119,70800,0.00014887162,0.09470440369179842,5.189502052237167e-05,2,969.1666666666666
120,71400,9.906527e-06,0.09482751926449412,5.168608328270592e-05,2,969.1666666666666
121,72000,6.653555e-06,0.0962810771790285,5.1478821730633764e-05,0,711.1666666666666
122,72600,6.7997566e-06,0.09772986368625444,5.127321578804772e-05,0,720.3333333333334
123,73200,2.8162835e-06,0.09917391930131333,5.106924569633239e-05,0,722.6666666666666
124,73800,3.6070862e-06,0.10061331917785285,5.086689201003476e-05,0,724.75
125,74400,2.4388097e-05,0.10204819733611495,5.066613559068442e-05,0,728.3333333333334
126,75000,0.027114334,0.103585021548944,5.046695760075945e-05,0,726.5
127,75600,0.0011390066,0.1035073641139728,5.026933949779422e-05,1,964.5
128,76200,0.014358927,0.10348282892486488,5.007326302862495e-05,1,958.8333333333334
129,76800,0.022221182,0.10348998020275807,4.9878710223769504e-05,1,948.25
130,77400,0.0004097814,0.10341360274680397,4.9685663391937666e-05,1,946.8333333333334
131,78000,0.0057706637,0.10335942332540679,4.949410511466841e-05,1,950.5
132,78600,0.00031533325,0.10328564525318663,4.930401824109074e-05,1,962.6666666666666
133,79200,1.4593498e-05,0.10471875386006595,4.911538588280482e-05,0,722.1666666666666
134,79800,2.5827545e-05,0.10614750742125847,4.8928191408880136e-05,0,726.0
135,80400,1.953709e-05,0.10757188900491879,4.874241844096762e-05,0,706.4166666666666
136,81000,2.350868e-05,0.10899198703821268,4.855805084852271e-05,0,710.6666666666666
137,81600,2.5249854e-05,0.11040784154066428,4.837507274413639e-05,0,713.6666666666666
