file_idx,time_sec,hi_obs,x_filt,P_filt,cond,rpm
36,21000,1.26497985e-08,0.01808576309876402,7.354240705138466e-05,0,732.9166666666666
37,21600,1.3951348e-10,0.019137439070851397,7.300586301758269e-05,0,732.8333333333334
38,22200,1.7357736e-10,0.020181579529693662,7.247709123289348e-05,0,727.9166666666666
39,22800,2.227309e-10,0.021218347034273707,7.195592403138072e-05,0,729.0
40,23400,1.5470458e-10,0.02224789950029848,7.144219853528242e-05,0,727.8333333333334
41,24000,2.4383384e-10,0.023132728190032554,7.093575648529777e-05,1,965.5833333333334
42,24600,3.4999126e-10,0.024011498196721853,7.043644407804163e-05,1,965.4166666666666
43,25200,2.1875986e-10,0.023521389138607993,6.994411181031591e-05,2,968.0
44,25800,4.4238466e-10,0.024397879926186257,6.94586143298666e-05,1,966.3333333333334
45,26400,3.70914e-10,0.025268552276379717,6.897981029231365e-05,1,965.3333333333334
46,27000,4.6325022e-10,0.02613352569256344,6.85075622239576e-05,1,958.4166666666666
47,27600,1.3702486e-10,0.02713124630510455,6.804173639018355e-05,0,725.8333333333334
48,28200,8.24426e-11,0.02812266912787769,6.758220266919759e-05,0,725.6666666666666
49,28800,1.1666404e-10,0.029107920905778163,6.712883443084546e-05,0,727.0
50,29400,1.3261006e-10,0.030087125004625244,6.668150842027628e-05,0,727.0
51,30000,3.7968906e-10,0.03106040152536252,6.624010464622687e-05,0,729.5833333333334
52,30600,3.0817265e-10,0.03202786740615282,6.5804506273714e-05,0,728.75
53,31200,1.5077406e-10,0.032850691292020666,6.53745995209329e-05,1,959.0
54,31800,7.477008e-11,0.03231244155400557,6.495027356017101e-05,2,972.25
55,32400,2.522065e-10,0.03177880720543011,6.453142042255569e-05,2,975.6666666666666
56,33000,2.759254e-10,0.0312496995257853,6.411793490646387e-05,2,976.0
57,33600,3.7441258e-10,0.030725032055452413,6.37097144894305e-05,2,971.6666666666666
58,34200,5.2803656e-10,0.030204720522616323,6.330665924340087e-05,2,974.3333333333334
59,34800,3.1846577e-07,0.03104225551806901,6.290867175317953e-05,1,943.9166666666666
60,35400,1.0521756e-10,0.032014606931675446,6.251565703793622e-05,0,734.3333333333334
61,36000,8.693282e-11,0.032981483876131534,6.212752247563572e-05,0,731.1666666666666
62,36600,8.581283e-11,0.03394298768877703,6.174417773026556e-05,0,728.4166666666666
63,37200,8.808237e-11,0.03489921722107777,6.136553468174123e-05,0,727.8333333333334
64,37800,1.1758883e-10,0.03585026891461302,6.099150735837489e-05,0,731.4166666666666
65,38400,9.502569e-11,0.03679623687344789,6.062201187179877e-05,0,729.25
66,39000,3.0336902e-10,0.0362470503545794,6.025696635423971e-05,2,969.8333333333334
67,39600,6.398876e-10,0.035702278640951456,5.9896290898046534e-05,2,967.3333333333334
68,40200,2.6909075e-10,0.03516184292386749,5.953990749737618e-05,2,968.1666666666666
69,40800,1.0520729e-09,0.03462566627019799,5.9187739991949425e-05,2,967.75
70,41400,0.00021851271,0.03409495840475247,5.883971401279084e-05,2,968.8333333333334
71,42000,6.5937886e-05,0.033567454168921596,5.8495756929871946e-05,2,971.1666666666666
72,42600,6.55032e-11,0.03453144818491139,5.8155797801580016e-05,0,733.6666666666666
73,43200,2.5243321e-11,0.03549044389640149,5.7819767325938706e-05,0,732.3333333333334
74,43800,2.9995846e-11,0.036444527448190184,5.748759779351016e-05,0,731.9166666666666
75,44400,8.526388e-11,0.03739378301683275,5.715922304191122e-05,0,732.1666666666666
76,45000,1.5600599e-10,0.03833829286630598,5.683457841187966e-05,0,731.8333333333334
77,45600,1.2180768e-10,0.039278137401533325,5.651360070482915e-05,0,734.6666666666666
78,46200,3.1534136e-10,0.03872770781676387,5.619622814183437e-05,2,970.5
79,46800,3.5573988e-10,0.03818141106517348,5.5882400323990494e-05,2,974.3333333333334
80,47400,9.162493e-10,0.03763917829464541,5.557205819409342e-05,2,977.0
81,48000,1.6549657e-09,0.03710094217220811,5.5265143999589935e-05,2,979.5
82,48600,7.3992776e-09,0.03656663687070811,5.4961601256748746e-05,2,979.9166666666666
83,49200,1.7838786e-06,0.0360362076466029,5.466137471600585e-05,2,979.6666666666666
84,49800,5.2338143e-09,0.03699324064542685,5.436441032843952e-05,0,737.6666666666666
85,50400,8.029959e-10,0.037945674639717326,5.4070655213332235e-05,0,738.6666666666666
86,51000,3.1485816e-09,0.038893583816692716,5.378005762677859e-05,0,738.1666666666666
87,51600,1.4426907e-08,0.039837040788771316,5.3492566931300064e-05,0,738.1666666666666
88,52200,1.3741793e-08,0.040776116512863086,5.3208133566429234e-05,0,738.0
89,52800,8.666941e-09,0.04171088048473202,5.2926709020227466e-05,0,738.1666666666666
90,53400,0.373306,0.04312370479661735,5.264824580170171e-05,2,976.6666666666666
91,54000,1.1236595e-07,0.04256605068298548,5.237269741408754e-05,2,976.0
92,54600,5.1529035e-08,0.04201232458496885,5.210001832896675e-05,2,971.0833333333334
93,55200,1.2158177e-06,0.0414624718120736,5.183016396118933e-05,2,972.0
94,55800,1.2712192e-09,0.04091642023030104,5.1563090644570796e-05,2,970.3333333333334
95,56400,0.28361773,0.041828072074816786,5.129875560833704e-05,2,971.5833333333334
96,57000,0.39211974,0.044761980093143965,5.103711695428995e-05,0,732.8333333333334
97,57600,4.946437e-09,0.04568172177425157,5.077813363466836e-05,0,728.6666666666666
98,58200,3.4080405e-09,0.046597542870520973,5.0521765430679586e-05,0,727.5
99,58800,1.018166e-06,0.047509507571651746,5.0267972931678024e-05,0,726.3333333333334
100,59400,1.0404801e-06,0.048417668743610684,5.0016717514968234e-05,0,726.8333333333334
101,60000,6.9258016e-07,0.049322081295301703,4.9767961326210686e-05,0,727.1666666666666
102,60600,0.0031412158,0.04876001299448021,4.952166726040932e-05,2,967.1666666666666
103,61200,1.0,0.054446135821008185,4.92777989434609e-05,1,966.9166666666666
104,61800,0.87965965,0.0594912729459999,4.903632071424677e-05,1,967.0
105,62400,1.1135771e-06,0.06020200989526184,4.8797197607248694e-05,1,965.8333333333334
106,63000,0.00011261406,0.060910800610641996,4.8560395335670805e-05,1,965.5
107,63600,0.008279059,0.061656573586686136,4.8325880275050615e-05,1,964.4166666666666
108,64200,1.9155215e-05,0.062359847966674216,4.809361944734265e-05,1,746.5
109,64800,2.252497e-06,0.06320364660787878,4.7863580505458846e-05,0,723.0
110,65400,2.1302389e-05,0.0640445623549242,4.763573171825055e-05,0,718.9166666666666
111,66000,9.5589276e-05,0.0648828978881455,4.7410041955917387e-05,0,720.1666666666666
112,66600,0.00012412577,0.06571847397223317,4.718648067582899e-05,0,719.6666666666666
113,67200,0.00046982936,0.06655281804394711,4.696501790874599e-05,0,721.0
114,67800,0.2103319,0.06822144899359905,4.674562424542717e-05,1,748.0
