file_idx,time_sec,bearing_id,ch1_rms,ch1_peak,ch1_p2p,ch1_std,ch1_skewness,ch1_kurtosis,ch1_crest_f,ch1_shape_f,ch1_impulse_f,ch1_energy,ch1_kurt_rms,ch1_total_power,ch1_low_band,ch1_mid_band,ch1_high_band,ch1_bhigh_band,ch1_mean_freq,ch1_freq_std,ch1_spectral_entropy,ch2_rms,ch2_peak,ch2_p2p,ch2_std,ch2_skewness,ch2_kurtosis,ch2_crest_f,ch2_shape_f,ch2_impulse_f,ch2_energy,ch2_kurt_rms,ch2_total_power,ch2_low_band,ch2_mid_band,ch2_high_band,ch2_bhigh_band,ch2_mean_freq,ch2_freq_std,ch2_spectral_entropy,ch3_rms,ch3_peak,ch3_p2p,ch3_std,ch3_skewness,ch3_kurtosis,ch3_crest_f,ch3_shape_f,ch3_impulse_f,ch3_energy,ch3_kurt_rms,ch3_total_power,ch3_low_band,ch3_mid_band,ch3_high_band,ch3_bhigh_band,ch3_mean_freq,ch3_freq_std,ch3_spectral_entropy,ch4_rms,ch4_peak,ch4_p2p,ch4_std,ch4_skewness,ch4_kurtosis,ch4_crest_f,ch4_shape_f,ch4_impulse_f,ch4_energy,ch4_kurt_rms,ch4_total_power,ch4_low_band,ch4_mid_band,ch4_high_band,ch4_bhigh_band,ch4_mean_freq,ch4_freq_std,ch4_spectral_entropy
11,6000,1,0.16739103976977415,1.2628892843367636,2.282075588741459,0.1663968009230384,-0.01694789325267742,1.0883601781756056,6.935410438358143,1.3078958768074793,9.142117408779377,49837.814907507076,0.001882376746939933,0.0050770009620066114,0.010741314473672506,0.03000608115389446,0.8114001011111116,0.14321856495889612,6791.1676983725065,2151.9360696337053,5.990811364260934,0.5920589070687889,3.671243393763458,6.959532408210009,0.5919136958786875,0.005791096325493569,0.24684275390653465,5.635042640123049,1.2659263541984704,7.134702403561162,726959.1742555092,0.14676121173617027,0.07570675517212959,0.057451414408927606,0.8253580489564837,0.11574959089374495,0.01719977397775827,1647.8386071270072,1898.7429722472443,5.2182837878695985,0.2071228885556703,1.4036014858624433,2.658056907816246,0.20711078033306085,-0.011598598425816214,0.5007811615811669,7.187174258369469,1.2769521787342404,9.184852474995246,73316.57788214835,0.0010333365890425003,0.007636528236972041,0.06229134968234894,0.3442413726472493,0.5334337297632598,0.0780979452592962,4429.525475881709,2957.5017103602268,6.304284858241558,0.3929528688853559,2.4370193517463736,4.610203571242199,0.3929592979063246,-0.03195507885440754,0.381079558484445,6.552894920839476,1.2707375239757772,8.32714726961556,295287.00050964026,0.024598616036994366,0.03076319603353029,0.1276199517333185,0.6045324557699285,0.2905147802326463,0.024903597067042878,2541.3367833783527,2450.4977892517986,5.986390929478545
12,6600,1,0.1671630259322941,1.288178520318592,2.3186775198929324,0.16614447347478475,-0.016729301874942232,1.084695891784989,7.120479527350916,1.3070756336626983,9.366228567365923,49748.59049610171,0.0018813924320707977,0.005061403853085065,0.010755557116807809,0.029993817997558556,0.8123550707704486,0.14258510327008642,6786.514994802641,2139.528979018466,6.006150295772211,0.5890268260646964,3.6801708471309666,6.97259725736343,0.5888891777620842,0.005809754140375605,0.24684116941089074,5.638958905454713,1.2659255193557646,7.136397334241694,725386.0219277793,0.14676120100972478,0.07554366629169244,0.057455948051215115,0.8251236600169177,0.11908645684479682,0.01752967547208182,1676.6580190198863,1909.271581242131,5.223639550791573,0.20427625459197346,1.3713787318338624,2.5304300164579834,0.20425773409169795,-0.009864343206124617,0.5055153819020393,7.172873781581585,1.2773272016518613,9.168435041727069,72341.55898073851,0.0010175619932901755,0.007533178837542606,0.044964575311987484,0.34466241788896923,0.5458092944433993,0.0825428068064047,4551.369951302849,2959.538106727449,6.30787795099389,0.3890753347012491,2.353920056902173,4.47403840522859,0.38908290555314134,-0.03301918364346755,0.3797866218883352,6.5121644551230204,1.2706878399112593,8.274318203091333,293876.67487569933,0.024586562990857732,0.03061260759364946,0.1101317318937331,0.6042222824609972,0.31196893774060613,0.026839311560489593,2683.5591573537167,2451.847052151988,6.01063671936354
13,7200,1,0.16603801145701957,1.2413501504107733,2.2723480098025677,0.16506388306054037,-0.01705595770122405,1.0740148106922185,6.814461799093902,1.3068197826881822,8.987004684229221,49310.471804806235,0.0018776601704404389,0.005011934899493245,0.010771337865780205,0.030117339113903935,0.8079406463913859,0.1454125404357979,6802.1086358024895,2174.8455814370445,5.9899992667384465,0.5865612745322928,3.6659018221612465,6.934460378808851,0.5864207760393966,0.005807200583671262,0.24683962456697203,5.633861733407512,1.265922273804215,7.134180646458768,724133.9689786488,0.1467611924996954,0.07540886231381788,0.05745374670555539,0.8244753660143326,0.11957081568968828,0.017874762751650723,1687.0879614889893,1918.0100411675912,5.224818927169902,0.20302799693793336,1.2933202252013984,2.416813069504936,0.20301430109991125,-0.01237083395286373,0.5025958168758982,7.033878970936917,1.2771956602124113,8.997293434126858,71923.44461430034,0.0010013207193612435,0.0074895659838397615,0.05369052056530797,0.34481752159952755,0.5356160819316804,0.08477792707346998,4510.015765252259,2957.607796078915,6.296059380028239,0.3887234836251464,2.3346704069821866,4.414158938518102,0.38873062986800844,-0.032289050236912045,0.38503760180321234,6.4989623373170184,1.27109228744635,8.255034555014989,293751.2907987615,0.02457061260336306,0.03059650949006766,0.11753773348087598,0.6043913952099904,0.3021262409275857,0.026400404823042137,2622.9438599377113,2466.7674483585733,5.946936092602829
14,7800,1,0.16842573526532628,1.2760627540192684,2.3443428472411014,0.167387672225067,-0.017066117998749453,1.0926619347398594,7.003167395777311,1.307538194471257,9.22390733378289,50244.453233364475,0.0018851783233084466,0.005111734437455244,0.010739276557343823,0.030046810764328233,0.8128706164166869,0.14222231840094124,6775.168505100675,2147.640393630826,5.999232327804518,0.5865203627898923,3.6676185017926195,6.946224064064371,0.5863828845785102,0.005786537472813512,0.24684489040943708,5.634539837220119,1.2659287526255623,7.134490486959154,724113.3951315613,0.14676120819186417,0.07541005322020364,0.05745611803557867,0.8241268222257513,0.1224439813189791,0.01788590330420438,1706.0389943671103,1923.6614777065454,5.225656607700848,0.20336878604773373,1.4028049258616098,2.621494341576121,0.20335778200579874,-0.014119772029484428,0.5058829719938428,7.254185395089907,1.27764314183137,9.269348282414384,72037.02473864034,0.0010103668212253162,0.007501103107774592,0.050854756880741724,0.34110980099325194,0.5433176132390186,0.08470424831632099,4554.069506247906,2958.780466436667,6.2941248702821,0.38856173888362555,2.384837971828313,4.540492251885338,0.3885694866950816,-0.03571573201820363,0.3795027517404743,6.540080428249094,1.2707082267640495,8.310604562052697,293693.7955026302,0.02458532387578615,0.03059233319785869,0.11181280605129512,0.6037721223173086,0.3136514374612324,0.02667873006622868,2690.865317131403,2464.757094844037,5.976154846429132
15,8400,1,0.16825945504059403,1.2927459674984747,2.318897311162374,0.16720390100174518,-0.016913168009256137,1.1078548770032475,7.124790424661695,1.30822821074692,9.378107442098452,50178.90985609984,0.001887001071959547,0.0051062525718314575,0.010744983056706011,0.029944783937034505,0.8140119444649213,0.14152672672077005,6769.038895279815,2139.728087221408,6.002936982850421,0.5835871625174324,3.6744994126094968,6.9632913092932816,0.5834497450748075,0.005812098673673052,0.24684757444059224,5.637781204437456,1.2659323447547088,7.1359068650804485,722656.0524039462,0.1467612101623481,0.07525994550602973,0.057454532584405915,0.8226521554019692,0.1266056556592611,0.018166682414074493,1737.0942413309567,1933.9212256850471,5.237949901905392,0.20362562151283498,1.3862229474856598,2.6381525088184667,0.2036187939109988,-0.01252122873814333,0.5130166282926419,7.215185850316178,1.2787791081303772,9.224959718537901,72122.90920687746,0.0010262499926326717,0.007511404528252667,0.06214560351665771,0.3371217894797981,0.5389770074064546,0.08342172332994238,4513.176091961218,2957.9808625277815,6.288756926464459,0.3878053204703831,2.4910961089463246,4.561932783052714,0.38781347751218864,-0.03187308030943374,0.3750761199907691,6.6306547457913725,1.270354920620228,8.430875996635637,293426.1218131949,0.024594220253891838,0.030567159053821766,0.11298896222740643,0.6029025442092011,0.3189350898312699,0.02678131720572523,2717.556943348293,2461.993943136764,5.983080654253311
16,9000,1,0.16178693247399142,1.2241380701158122,2.260257300138461,0.1607336457596571,-0.016267802437281275,1.2909427185986924,6.791194583246686,1.3206971878296945,9.03004528821231,47686.1275960006,0.001895543661197725,0.004835995527193403,0.010181065489306387,0.028395519114134328,0.842625261976703,0.1240159091378345,6659.2005227537375,1926.5671070582073,6.079373622530585,0.6823778873303201,3.7032892938996507,7.096100776995074,0.6822948851445256,0.005840805107092024,0.2468366469650182,5.633686825132098,1.265918905241553,7.134096822465585,790709.4588014662,0.14676148225493899,0.08237588762707618,0.057478733531518264,0.8463636079033273,0.06041119110429669,0.012683734724430722,1275.8290928547938,1582.387333362557,4.971997413760288,0.21536142342174752,1.4642090644217363,2.793372101370116,0.2153412319513408,-0.01141340652430737,0.5033949316672536,7.164587409634379,1.2775146739843461,9.15882243816763,76306.93670540744,0.0011280870198107093,0.007946737451301915,0.027811337208047078,0.3905691479356814,0.4926604143884268,0.09273239373144408,4181.131498924495,2956.9861282542242,6.437776105946851,0.4302846168922789,2.757452140588481,5.1709743509451815,0.4302829505244261,-0.06210347959634448,0.38887537813456974,6.5602646438081615,1.271488809583421,8.332526467529696,311540.2416647177,0.024778783467541008,0.03245227266406846,0.03892435907039649,0.628113306410986,0.22379823329190626,0.01615746621410822,2025.5254074405127,2213.8412343590926,5.910185916389085
17,9600,1,0.1490625,0.9397507,1.8048286,0.14800218,-0.0125675738979532,1.3270249081781058,6.304407044951841,1.3227917695577889,8.339417751060381,34129.348,0.0006551679898716,0.0035062646,0.0011703000791785,0.0044975180427262,0.8533279649757096,0.1410004367665098,6977.0206652141,1979.7988123666707,5.9595346,0.46360472,2.3597717,4.709339,0.46347222,0.01953958418956,0.216389077319401,5.090051146193574,1.2645518228265502,6.436633455213338,330131.47,0.0099960109887975,0.034398407,0.0402478862318585,0.8388104856806674,0.1063274373701457,0.0146117218245711,1618.8733163349557,1898.9516959898235,5.044917,0.17253695,1.2639999,2.4382591,0.17250328,-0.0272691854478063,0.7831533766992242,7.325966452839062,1.2873581224786377,9.43114241812304,45725.188,0.0006940253507489,0.0047652633,0.0407983902995738,0.2359490927429064,0.6180111546025198,0.1052392061987673,5101.724361312372,2964.0752707495853,6.642691,0.30446613,2.0119667,3.7790298,0.3044641,-0.0533790099219984,0.3733615899868181,6.60817909770046,1.2697020803737196,8.390418747859961,142386.61,0.0032083783428618,0.014836098,0.0777863818336097,0.5594017729160647,0.3350646218240924,0.0277438433663516,2783.3058164134536,2685.637591398671,6.195512
18,10200,1,0.1489729,0.9376526,1.8024445,0.14791691,-0.0143580935414018,1.2920434687710405,6.2941152110896015,1.3209664905155527,8.3143152813494,34088.332,0.0006363648726047,0.0034963344,0.001082971200596,0.0047695916290416,0.8487894961040209,0.1453545672445082,6987.16817837677,2021.927177124429,5.938646,0.44955638,2.344799,4.5614243,0.44941214,0.0138973057522702,0.238941088650332,5.215806389136437,1.26541270258621,6.60014765905824,310427.06,0.0097594985043741,0.03231872,0.0369229504604452,0.8341344984290328,0.1127701216265281,0.016169275812739,1662.8691438681562,1956.9428218833984,5.0811405,0.17157376,1.2865067,2.504158,0.17154638,-0.0106816597559032,0.6974887590516121,7.498271687241126,1.2840083302338023,9.62784330882999,45216.082,0.000604422564422,0.0047069183,0.0428153625046675,0.2427530883345905,0.610020102699536,0.1044092048377164,5045.043401859428,3000.296797975206,6.645463,0.30068514,2.055359,3.8474083,0.30068305,-0.0531145780579513,0.4259848327376634,6.835585236205797,1.2709259837139624,8.687522890614384,138872.14,0.0034821059739617,0.014471006,0.0707619932061309,0.5699965452320995,0.3305576657545702,0.0286797733734912,2780.276513235948,2697.9496646749617,6.1916337
19,10800,1,0.1975737,1.1722565,2.3139954,0.19673608,-0.0094003638950636,0.4621691531592398,5.933261517645543,1.276776962563902,7.575451618635107,59958.33,0.0007042349022096,0.006188865,0.0207169366271113,0.1307838930584738,0.7316040962255926,0.1168879471186369,5753.975581059103,2740.054203722138,6.711003,0.45733017,2.6082993,5.0715446,0.45720723,0.0002320952667952,0.2770599895741927,5.703317738257117,1.2674592822649056,7.228723007075876,321255.78,0.0121197375090319,0.033453614,0.0392120175005672,0.831266976332748,0.1132823879248143,0.0162355419779435,1653.47598616747,1954.3615037632776,5.061941,0.17498396,1.2909889,2.44236,0.17496523,-0.015834204406685,0.7220295633831961,7.377755636838611,1.2852514591037596,9.482271197212,47031.38,0.0006769365694748,0.004896662,0.0433076625735031,0.2371288360261611,0.6218160577274066,0.0977452978269695,5047.475373955014,2968.0851684394515,6.63048,0.3034747,2.1858215,3.8913727,0.30347136,-0.0904229869498303,0.4209634582311667,7.202648434546268,1.2708739038761525,9.153657934289438,141460.83,0.00357054351304,0.014735887,0.0760199785848752,0.5814437607529006,0.3146521120481521,0.027880024681885,2712.8502219768266,2693.3614848940924,6.1464357
20,11400,1,0.19436662,1.1759758,2.2937775,0.19353075,-9.35738438813623e-05,0.484793453212184,6.05029714289348,1.2776937979514398,7.730427135278088,58027.6,0.0006919002173958,0.005991927,0.0220504763296433,0.1248851472467254,0.7353950027391158,0.1176618886127501,5831.651918280017,2730.6691928117752,6.6978064,0.45433897,2.621746,4.9957275,0.4542078,0.0067805333871334,0.1434550928477622,5.770462692031149,1.2607771023955867,7.275267232356882,317067.12,0.0061127399321301,0.03296841,0.0399737383729368,0.8288250475178238,0.1151246512633599,0.0160724137526777,1662.2461729339493,1958.9226301149365,5.1232953,0.17655782,1.245594,2.3488045,0.17653264,-0.0236913050246528,0.7098629529382472,7.054878658568931,1.2840103976985455,9.058537552155382,47881.215,0.0006897987170275,0.0049854154,0.0462966292575108,0.2429351244009069,0.6176695747296134,0.0930964413738858,4970.069311081412,2980.160789251268,6.632221,0.3030027,1.8592834,3.4991264,0.3029994,-0.0314166529358524,0.3036529105995029,6.13619461941976,1.2671965657916655,7.7757647487836765,141021.12,0.0025595484679874,0.014687242,0.0763179785425884,0.5804453001341098,0.3150102477188305,0.0282219555517627,2717.968257856445,2697.468166027,6.1922245
