file_idx,time_sec,bearing_id,ch1_rms,ch1_peak,ch1_p2p,ch1_std,ch1_skewness,ch1_kurtosis,ch1_crest_f,ch1_shape_f,ch1_impulse_f,ch1_energy,ch1_kurt_rms,ch1_total_power,ch1_low_band,ch1_mid_band,ch1_high_band,ch1_bhigh_band,ch1_mean_freq,ch1_freq_std,ch1_spectral_entropy,ch2_rms,ch2_peak,ch2_p2p,ch2_std,ch2_skewness,ch2_kurtosis,ch2_crest_f,ch2_shape_f,ch2_impulse_f,ch2_energy,ch2_kurt_rms,ch2_total_power,ch2_low_band,ch2_mid_band,ch2_high_band,ch2_bhigh_band,ch2_mean_freq,ch2_freq_std,ch2_spectral_entropy,ch3_rms,ch3_peak,ch3_p2p,ch3_std,ch3_skewness,ch3_kurtosis,ch3_crest_f,ch3_shape_f,ch3_impulse_f,ch3_energy,ch3_kurt_rms,ch3_total_power,ch3_low_band,ch3_mid_band,ch3_high_band,ch3_bhigh_band,ch3_mean_freq,ch3_freq_std,ch3_spectral_entropy,ch4_rms,ch4_peak,ch4_p2p,ch4_std,ch4_skewness,ch4_kurtosis,ch4_crest_f,ch4_shape_f,ch4_impulse_f,ch4_energy,ch4_kurt_rms,ch4_total_power,ch4_low_band,ch4_mid_band,ch4_high_band,ch4_bhigh_band,ch4_mean_freq,ch4_freq_std,ch4_spectral_entropy
11,6000,4,0.22747538795812478,7.314935353256514,11.26387329398665,0.22551972936849796,-1.266109365513282,18.65840573199304,32.53168052664933,1.3592315786325153,44.42031008680446,81001.92199481746,0.043969090523956623,0.008297287208377219,0.02381427139545546,0.1219207062036812,0.6590407404643396,0.20604584209629012,6017.566566795209,2972.1032110539372,6.875565567110558,0.450695990977769,10.162846332672297,14.242190493283774,0.4503478259393062,-0.3647599760001201,4.8680539203696975,20.61921931766468,1.282098980975953,26.43758604587753,343588.6821742292,0.27683377076225046,0.03572298541351326,0.03951356449166105,0.7307294645327151,0.18218169963476982,0.05831812066254286,2312.177710727568,2647.812810417085,5.646913310082682,0.38043930570343054,26.062817150356146,52.68468287183067,0.3803995769854059,-3.157848937002812,364.8824512999913,56.218264819258,1.6795577571363105,95.5677922296862,858182.5073253755,2896.486521413471,0.0877315584501982,0.04033978086830114,0.15909292830905375,0.4461140102120319,0.37176455551131093,6406.9764941873345,3384.4420004025255,7.298814797301456,0.4354428669558685,26.884094713350628,50.210503819072905,0.4348983391355248,-1.8373220571632853,290.0911856556655,43.30454973601041,1.50178944770146,64.98590875910013,2195568.638551557,28566.462231901194,0.20024873628967976,0.07670119308794136,0.2788066312731856,0.40597302882333075,0.2519881064940122,5195.994655317612,3471.6270483538215,6.920840147306587
12,6600,4,0.2270175680594943,7.344607562737942,11.548459203614753,0.2250784653718264,-1.3150242737692506,19.505148964148397,31.16312240341025,1.360450939945459,42.54532652977185,80736.44307000437,0.04780904791751564,0.008275477985513662,0.023977685055956,0.12236166614323357,0.6569443051371697,0.20628815399171088,6017.353857712584,2975.2808818019757,6.893550297591178,0.45039579482624786,9.733161478991644,14.280611120356047,0.45004800602860906,-0.36713934246324564,4.831456567849347,19.653776267704448,1.2822116698176298,25.28978988077781,343373.65257605957,0.2822284288347295,0.035704019837800194,0.03979191583815232,0.7304751471812959,0.182081825723655,0.058284672787854507,2313.800241250407,2647.829938326261,5.64604953855298,0.3800150476414369,27.670154577506715,54.30027793585684,0.3799693885935232,-3.1358910024310673,364.74226280150265,56.130478050904514,1.6886026643967278,97.79587219735919,857864.0703600673,2896.6802987683263,0.08770903177700926,0.04036357121771087,0.1580812687461408,0.44579940914943766,0.3717843394495818,6405.894015520377,3384.5520294630205,7.298741142397549,0.4334251901357311,28.195944583750613,51.883822345103894,0.43290743523480313,-1.8627400960051947,291.4348948858714,46.49161202015691,1.5096408937869998,69.26346300372705,2190237.606493986,28566.821435695143,0.1998537689482649,0.07645426357062982,0.2781913660774303,0.4061389041450515,0.2542549854031795,5206.956708019954,3473.7226393513956,6.921197968368157
13,7200,4,0.22270660586034882,7.206194036976574,11.006990374061344,0.2207293167721063,-1.3096915147277657,19.587890757647777,32.801648105598304,1.3644663358923435,45.097484094845605,77113.80445244425,0.037366959063688004,0.007895210276821161,0.023894319682474012,0.10837594255941158,0.6538259565724078,0.21016869115993259,6186.708462021637,3002.422661174559,6.850016385957822,0.3819982364119952,7.709896863860447,12.20376807517474,0.3814767460749893,-0.4796069925730988,5.538170866667014,19.66583036625276,1.2918954752152545,25.583504460640615,248676.42569752617,0.08813295334642515,0.02578709841284854,0.045536505391634514,0.6359671134149458,0.2469117259537021,0.07972230081413702,2911.739926964183,2968.429205342056,5.935082774218277,0.31312378110035866,21.840759624847838,39.16544299945796,0.3130678858712012,-3.6464837151896443,348.2391575773323,54.60938258765946,1.6124876811305477,85.4666599266571,240580.2853057224,187.3201026305043,0.024945907817766202,0.04074228288241763,0.16537155172728493,0.4737578697335185,0.3221460921322321,6300.826246936012,3325.040687111741,7.29283022056454,0.41632607203445676,17.30605296163973,28.910677369338224,0.41618180229174884,-2.1742372332561706,218.27454620014362,46.234557356330384,1.3978886933036483,58.8666028731559,342954.91875132883,102.00055546489064,0.03592994442278242,0.06996506887547445,0.3062994825553276,0.419773018218156,0.21742483863455925,5183.544868178892,3652.7909043227214,6.951429792211565
14,7800,4,0.22294913399159988,7.448992137751044,11.323834929034918,0.22095172928887924,-1.7583722819430685,26.986502010762656,33.74754130599004,1.38794054877126,47.40069935160936,77248.42492253259,0.052198945123068254,0.00790843948469554,0.02524476830644157,0.11451700107112289,0.6360775843481136,0.21549884568128042,6172.926671485596,3035.875982051445,6.895019301527147,0.38256616488941675,7.696396732702311,12.19366699921694,0.3820108219151154,-0.47891194954760846,5.492331041894173,19.688060380882984,1.3022853722591556,25.692883205421523,249129.595471952,0.08812602377806311,0.025830332319147636,0.045343349596181574,0.6309900294913223,0.24142394786362428,0.0888643992040165,2953.9873378329976,2991.289032846662,5.965678948454044,0.31520589469904164,22.18615836576788,39.466123025804556,0.31514470045494786,-3.537422834519439,348.7487764270253,56.613987787748684,1.602301494992383,88.60877177654648,241017.0070707319,187.31978037728337,0.02499340315905245,0.040629423402326385,0.16941087145406386,0.4714880574114205,0.32515662658577554,6302.548476814014,3345.698114888003,7.293979222515574,0.4167881522416646,17.99600689366582,29.817714950817603,0.4166421975621104,-2.2750424813722874,229.72708709045378,49.9546511821258,1.399244224333134,65.7486730564233,342989.5912831609,102.00059358586154,0.03593376074584541,0.0699713323024325,0.3010727943336983,0.4033567493949834,0.2421478131378359,5209.515192207689,3658.958538897664,6.949162465226046
15,8400,4,0.22312637468408594,7.296356323321943,11.459093806659515,0.22112375372280338,-1.941034159504679,30.671591860758816,33.08670897816118,1.399153232660555,46.11989951519234,77348.04912816884,0.0607260525915396,0.007917438706628102,0.025895909628820032,0.11648049666245482,0.6292101130059236,0.21765810126487245,6172.568318864605,3048.597874599458,6.906672249049162,0.3829476286274977,7.705585243388699,12.187979252183466,0.3823771299772629,-0.4786523442991624,5.470063822620587,19.671855262512064,1.3065553036149384,25.629549143361977,249435.98585114875,0.08812239699069987,0.02586234967317575,0.045141074978976556,0.6283943533704313,0.23935930740320482,0.09248907454724906,2974.6011530205005,3003.015790495593,5.974355592092195,0.31609337533964377,21.75938588661554,39.32750858781496,0.316028864302702,-3.5152927463522343,348.8557993989559,51.76290762324957,1.5987592625828906,84.72910528879962,241214.26530436557,187.31963866185598,0.025014230015075002,0.04055730797260697,0.16972329336428213,0.47075740669917,0.32616273661711953,6302.63091216086,3352.746057510826,7.294071976200177,0.417003866027166,17.21454435680105,29.29737495727561,0.41685604962918227,-2.2987361028138733,232.64287729565956,44.241810092636115,1.399740727104761,58.68341758446108,343006.2883891452,102.00060852056376,0.03593554657251423,0.06997221365455039,0.2992632901774481,0.39749536532362006,0.2507679925609584,5220.7987271234215,3661.2578336118204,6.948601396262706
16,9000,4,0.2275583845215074,7.332460049617813,11.30759962367799,0.22559398182997537,-1.2740573464650646,18.971899566472587,32.47741233930502,1.3803068937473262,44.5909526399301,80180.55032745126,0.06230644163908259,0.008207910327733832,0.02334485844418989,0.1183527676704888,0.650801583122936,0.20819465549082988,6066.520188560184,3016.169566365914,6.958352320634046,0.43766529468255083,7.699762335469579,12.188475011971642,0.4372811608360125,-0.4802185935764049,5.580506336193709,19.6327092425486,1.2817088855190466,25.437103030173336,310070.9469564719,0.08812265271767232,0.03221453831271837,0.047336464492703345,0.7221994027304256,0.16937167468053466,0.06569996619761238,2355.0437773183635,2779.0214412276405,5.687533498771257,0.31830941281079134,22.038595053975893,39.57101088398027,0.31824810313934215,-3.6039774199237513,348.2634710866116,53.08744817462151,1.607418960126259,84.8622202249517,241735.80942030033,187.31964961471144,0.02506985144119504,0.04054299969291169,0.1885667480991332,0.4702851780338399,0.3242819479172055,6315.4292817654705,3356.6980895645393,7.294454119146722,0.42096870895372374,17.632954924166157,29.86075593134971,0.4208258781840739,-2.0987533959246454,207.48176803257724,40.84319531914082,1.396947141640729,51.05617067707992,343371.0988394139,102.00060803580054,0.035975240290452765,0.07019022684121659,0.3705456762738194,0.3920298767965452,0.19272534314843837,4940.096959451122,3638.5542219854988,6.95876892225386
17,9600,4,0.24010609,6.775093,11.126995,0.2380676,-1.752784575698829,25.437859223435403,28.21708126227485,1.3891904996368032,39.19890121719513,88551.836,0.0845460395182996,0.009075885,0.0212456781073088,0.1194232683856986,0.6670471290799895,0.1922518923803455,5974.610511424161,2973.0398419352373,7.00849,0.44234884,7.8404427,12.326908,0.44190302,-0.4106611569669003,3.539408014793689,17.724569359143977,1.283234712397305,22.744782663998613,300552.94,0.1355158808922451,0.031248882,0.0283808538911997,0.7432284913477774,0.1706336665218058,0.0577448209739674,2302.8307442347286,2740.837816442356,5.452066,0.25780925,9.970856,15.412426,0.25770253,-5.408566316595553,99.0265434198102,38.67532159155133,1.6661022883695242,64.43704180736086,102091.18,0.4374673166289957,0.010630889,0.0428914239155507,0.1881782295310526,0.4821603124603944,0.2867092194708242,5930.2829408874,3412.058935367557,7.3473434,0.36235508,9.657574,15.5257225,0.3621594,-1.8179000002968728,24.65766891275292,26.65223739629523,1.3877229183193995,36.98592065943032,201678.66,0.425098379394795,0.021006184,0.0460629415087249,0.3727664259152691,0.4388405378980952,0.1422982699545271,4244.165320195238,3320.09412600995,6.7979975
18,10200,4,0.23675507,9.37767,14.270401,0.23475431,-2.026729779466819,31.552572547388017,39.6091630326031,1.4071135897512588,55.73459158208441,86097.35,0.099136127079551,0.008819657,0.0243303021027773,0.1265369135239872,0.6480047855476997,0.2010951252856062,5966.285509809571,3033.3234071883167,7.032365,0.44233263,10.261154,15.695095,0.44189394,-0.4483132161296611,4.0472860261501005,23.19782350613464,1.2855461181713836,29.82187195840368,300530.9,0.1549386579284935,0.031225804,0.0288197021433931,0.7404851258628019,0.1705391587961438,0.0601436281619986,2314.398320023406,2755.68631007933,5.392373,0.26248434,12.752247,19.28091,0.26239374,-5.633133269826575,107.25912592667046,48.58288599725824,1.6877184197964852,81.99423158475783,105827.375,0.5091524742857397,0.011019976,0.0434275790278686,0.1941820692115744,0.4702994918107257,0.2920311783890124,5900.449626457777,3444.825607221216,7.3480816,0.36367074,12.564945,19.352436,0.36347356,-1.9710545346924264,27.79089004102587,34.55033346940966,1.3994134575126596,48.35020161877488,203145.84,0.4861114832945758,0.021143392,0.0481555393064448,0.3774854042610678,0.4240886836094069,0.1502379204655955,4245.427004666317,3371.048105942742,6.7873807
19,10800,4,0.21665126,6.0858727,9.375954,0.21478698,-1.072930483863911,14.097363745718976,28.090640350590668,1.3474525015963232,37.85080361202073,72096.414,0.0310586653368999,0.007370702,0.0215791259412101,0.1152991206443428,0.6912504827389768,0.1718487873067489,5945.130382349916,2910.568264771324,6.9399495,0.40138695,6.6454887,10.480213,0.400969,-0.2604787403606244,1.9871885608179616,16.556315041985922,1.2754332400225274,21.11647453688642,247467.22,0.0515812731091969,0.02569595,0.0310659736365406,0.7473046103166209,0.1733442388878195,0.0482757740817873,2235.9790351067923,2658.0461606322137,5.5651536,0.22342761,7.878685,12.778568,0.22339764,-4.113135385296441,72.56636576735931,35.26280859633624,1.536682440721899,54.18773878076968,76676.96,0.1808350965276305,0.007966216,0.0419519551463244,0.1956691866942441,0.5003928727416778,0.2619374643902389,5842.470814040308,3375.9712096453304,7.323417,0.32620856,8.2930565,13.412094,0.3260822,-1.2472913667674916,15.55945529380582,25.422559254236734,1.3439651007748736,34.167032410180205,163448.88,0.1761877909706923,0.0169783,0.0512547133013627,0.3955826861734796,0.4328528971550801,0.1202853242688053,4045.710068510639,3269.372476866929,6.780593
20,11400,4,0.22118643,6.407833,10.442829,0.21929717,-1.0424494096108672,13.602200698314014,28.97028140791305,1.344732484783197,38.95727850270749,75146.4,0.0325569032535591,0.007682162,0.0208584257946432,0.1189682237265924,0.6934528201471076,0.1666980454847305,5883.889775422326,2901.9266626399435,6.941692,0.42253894,7.6457024,11.528778,0.4221415,-0.225466905547171,1.731125275031702,18.09466940945442,1.2719162271650346,23.014903647126296,274236.16,0.0551817456846592,0.028480172,0.027296170428996,0.7626230070596028,0.1654562380388016,0.0446164378667745,2160.242211511882,2579.65013007224,5.4314013,0.22685313,9.061909,13.8783455,0.22682953,-4.188250612963083,75.7358534336406,39.94614767752134,1.537696443477385,61.42504921461773,79046.164,0.200576774968618,0.008207839,0.0395585265068505,0.2021589877322319,0.497604361628224,0.260629914527255,5821.18510193389,3384.6997304241672,7.314539,0.33074173,9.0771675,14.477634,0.33062267,-1.2931113209884422,16.578674075268726,27.444880995345777,1.3442182396263966,36.89190961843119,168023.17,0.1983836086812052,0.01746644,0.0476157176126363,0.4122251958339364,0.4209137213501591,0.1192212242062249,3993.528045605756,3281.829556843504,6.7494307
