run,file_idx,time_sec,rul_sec,torque,rpm,temp_front,temp_rear,is_startup,CH1_RMS,CH1_Kurt,CH1_P2P,CH1_CrestF,CH1_Std,CH1_BPFI,CH1_BPFO,CH1_BSF,CH2_RMS,CH2_Kurt,CH2_P2P,CH2_CrestF,CH2_Std,CH2_BPFI,CH2_BPFO,CH2_BSF,CH3_RMS,CH3_Kurt,CH3_P2P,CH3_CrestF,CH3_Std,CH3_BPFI,CH3_BPFO,CH3_BSF,CH4_RMS,CH4_Kurt,CH4_P2P,CH4_CrestF,CH4_Std,CH4_BPFI,CH4_BPFO,CH4_BSF,CH1_RMS_norm,CH1_P2P_norm,CH1_Std_norm,CH1_BPFI_norm,CH1_BPFO_norm,CH1_BSF_norm,CH2_RMS_norm,CH2_P2P_norm,CH2_Std_norm,CH2_BPFI_norm,CH2_BPFO_norm,CH2_BSF_norm,CH3_RMS_norm,CH3_P2P_norm,CH3_Std_norm,CH3_BPFI_norm,CH3_BPFO_norm,CH3_BSF_norm,CH4_RMS_norm,CH4_P2P_norm,CH4_Std_norm,CH4_BPFI_norm,CH4_BPFO_norm,CH4_BSF_norm
Train1,10,6000,69251,-1.875,741.0,97.753,80.53,False,0.15443632006645203,3.959578122195324,1.8199920654296875,6.314753909773868,0.15341530740261078,0.0005140851964070019,0.0004650851821043366,0.0005045890285622058,0.2656116783618927,3.1780370419167214,2.9331207275390625,5.603308361126329,0.26540422439575195,0.0006280211145358299,0.0008978759144232375,0.0019390522426689174,0.15362128615379333,3.6408023079833147,2.170085906982422,7.158395049107811,0.15359334647655487,0.0010483247814361471,0.002025409856179014,0.0030515435433211367,0.21772980690002441,3.402152158061567,2.7608871459960938,6.487776834813752,0.21772818267345428,0.0006771953474208566,0.0015799011689524448,0.003047081013050971,0.2538401048859499,2.991439944836041,0.25216191181862074,0.0008449789539152252,0.0007644398115382919,0.00082937052553063,0.43657409257941915,4.821039978169004,0.4362331097296496,0.0010322503509263305,0.0014757986734836271,0.003187133858451321,0.25250046992322955,3.566873608506818,0.2524545467194285,0.0017230847792785377,0.00332907602375072,0.005015686289127959,0.3578727918181322,4.537947306801687,0.3578701221492179,0.0011130758486321182,0.0025968132254366068,0.005008351426763017
Train1,11,6600,68651,-2.336,741.0,80.307,70.498,False,0.15419095754623413,3.9529991845860986,1.8835067749023438,6.650134620805416,0.15314392745494843,0.0005231346106234305,0.0005913641162722036,0.0005875957737558508,0.2594647705554962,3.162020080705782,3.0968666076660156,6.661189339562825,0.2592740058898926,0.0005803046609089178,0.000638465421121422,0.0025246188075917367,0.14898040890693665,3.6718968609171005,2.027606964111328,7.096526012499393,0.14893785119056702,0.00105790695770862,0.0014846579730085556,0.004184975469986424,0.20980426669120789,3.417050933543974,2.541637420654297,6.0951186123643994,0.20980331301689148,0.0006245542250435985,0.0012922406601360173,0.0037944265075590213,0.2534368134332632,3.0958362455728263,0.2517158566785545,0.0008598530732471686,0.0009719988745894225,0.000965805017735118,0.4264706938346902,5.090181792530956,0.4261571424453245,0.0009538209400971348,0.0010494171927547744,0.004149603555953539,0.24487246657144013,3.3326873122594356,0.2448025163474104,0.0017388345758872212,0.002440266223813756,0.0068786578946544484,0.34484593416561793,4.177576292696779,0.34484436665359486,0.0010265519789892283,0.0021239984516962834,0.006236729949576416
Train1,12,7200,68051,-1.732,742.0,67.991,63.403,False,0.15298035740852356,3.9338221447432633,1.8031120300292969,6.095571760796394,0.15198178589344025,0.0005630914699967757,0.00045405025391683705,0.0006317472129869501,0.25446638464927673,3.146403941136257,2.618885040283203,5.28431599317474,0.2542709410190582,0.0006393756883021941,0.0009134040361833431,0.002103984200924521,0.14694537222385406,3.652721038269234,1.9007682800292969,6.495184172243999,0.14690886437892914,0.0010226138821079812,0.0015118961798066656,0.003722891215543005,0.2090851068496704,3.356542807275627,2.445220947265625,5.967844837830144,0.20908312499523163,0.000728719394354355,0.0011411020612670756,0.0032662319774478896,0.25076970585594566,2.955711968879023,0.24913281933433254,0.0009230353797906341,0.0007442919505965191,0.0010355778052798831,0.4171284569450851,4.292950038471828,0.4168080802477655,0.0010480826166382757,0.0014972775940747564,0.0034489100962317534,0.2408769883512849,3.1157928413671026,0.24081714366476212,0.0016762974460545815,0.002478342754046417,0.006102668021374272,0.3427381896064878,4.008274971283554,0.34273494089493367,0.0011945373332196358,0.0018705266029115334,0.005354099350510832
Train1,13,7800,67451,-1.646,742.0,59.393,58.339,False,0.15554973483085632,3.9673015872931323,1.9280433654785156,6.437542521747109,0.1544809490442276,0.0005641577004936631,0.0005167216503466311,0.0004863604207644996,0.2543834447860718,3.199633998807121,2.7663230895996094,5.467488751915667,0.25419414043426514,0.0005114246868353768,0.0008227703457168943,0.0027145947941579194,0.14750096201896667,3.6743112076928788,2.1292686462402344,7.44830947171234,0.14746934175491333,0.0007271004637726926,0.0015945475526645222,0.0036868816025834163,0.2087544947862625,3.420322027897604,2.648639678955078,6.36423992469939,0.20875367522239685,0.0006082811683457735,0.001227588246107771,0.003104589733667462,0.254981501614212,3.160502928800297,0.2532295178832539,0.0009247831748187571,0.0008470246668387233,0.0007972556851164218,0.4169924995878664,4.534634636974339,0.4166821865684437,0.0008383417352248316,0.0013487082987487155,0.004449840159748079,0.2417877267745512,3.4903570703528826,0.24173589394810166,0.0011918835366627318,0.002613827209771711,0.006043640050706454,0.3421962410106179,4.34172467930804,0.34219489755847143,0.0009971116047038445,0.0020122971903287633,0.005089130836818142
Train1,14,8400,66851,-2.07,742.0,53.034,54.331,False,0.1553708016872406,3.994579318506323,1.8838882446289062,6.657946794157224,0.1542833149433136,0.0005261998460284129,0.000589885896014968,0.0004888448062526393,0.24843698740005493,3.226765675101982,2.9802322387695312,6.343062910700051,0.2482491284608841,0.0006216176559792894,0.0011290579311079916,0.002615030905389403,0.1479196846485138,3.7211653543865784,2.1478652954101562,7.279583330681716,0.14789524674415588,0.000986917054721885,0.0017364560650978736,0.003759871119404837,0.20720840990543365,3.4713310199708296,2.6831626892089844,7.2374131109157505,0.20720809698104858,0.0006974827376149828,0.0014038665986653364,0.003203212205482636,0.2546881893710424,3.088122612431175,0.2529055505047429,0.0008625615918624916,0.0009669575567614837,0.0008013281597049723,0.4072448993414227,4.88528053247313,0.4069369556830583,0.0010189731504451536,0.0018507835259018578,0.004286632232120609,0.24247410868936367,3.5208412208755147,0.2424340493889974,0.0016177822022988295,0.0028464476358459907,0.0061632865201874795,0.33966185517598146,4.398315768996208,0.33966134222152555,0.0011433333266716744,0.002301257625305289,0.005250795567289609
Train1,15,9000,66251,-1.769,741.0,48.195,51.001,False,0.14840587973594666,4.323299117796213,1.7821311950683594,6.053407099820145,0.14732475578784943,0.0005850729927966024,0.00044183217598164383,0.000486162324138426,0.4487145245075226,3.116304688305234,4.644775390625,5.2370689039552305,0.4485926032066345,0.001811038700123575,0.0032221861268928176,0.0016303542232600865,0.16705261170864105,3.657969656942603,2.321147918701172,7.060676169381778,0.16702350974082947,0.001386843391042413,0.0021335849419939616,0.001082414819361453,0.2940344512462616,3.3123193178294894,3.6638259887695312,6.558823955683253,0.29403239488601685,0.0016089642760366543,0.0034536613719975693,0.0013681409227401166,0.243928138547039,2.92920971751997,0.2421511432375054,0.0009616584349686784,0.0007262198804329782,0.000799083371695172,0.7375320903517266,7.634410557183743,0.7373316937365266,0.0029767236968225694,0.005296163907949792,0.0026797406649907065,0.2745769418705853,3.815167512961874,0.27452910826150617,0.0022794927494459573,0.003506878597118808,0.0017791170571701772,0.48329133918962897,6.022067690248954,0.48328795924182916,0.002644582960867967,0.005676629464695824,0.002248752334798429
Train1,16,9600,65651,-10.703,984.0,70.406,63.159,False,0.14906249940395355,4.327024908178106,1.8048286437988281,6.304407044951841,0.14800217747688293,0.0006264421718322762,0.0005450969053721077,0.000667575800720882,0.46360471844673157,3.216389077319401,4.709339141845703,5.090051146193574,0.4634722173213959,0.0012798385776856432,0.004971267684774975,0.029357995077275705,0.1725369542837143,3.7831533766992242,2.4382591247558594,7.325966452839062,0.1725032776594162,0.0010053640973266393,0.0027538873891213922,0.011204484932067452,0.3044661283493042,3.373361589986818,3.7790298461914062,6.60817909770046,0.30446410179138184,0.001299478204178621,0.003247127302499954,0.019040123137436096,0.13893939783143636,1.6822594949168432,0.13795108426736935,0.0005838993608628917,0.0005080783972831425,0.0006222395312696484,0.43212049087037563,4.389519477859373,0.4319969881340084,0.0011929224453911778,0.0046336599838550305,0.027364240998811358,0.16081966039550738,2.272672576303246,0.16078827081114053,0.0009370880190688928,0.0025668659593800188,0.010443568273024442,0.28378928772878986,3.522389154323637,0.2837873987980492,0.0012112283096392604,0.003026609065964676,0.017747074240200257
Train1,17,10200,65051,-11.798,984.0,96.686,77.413,False,0.14897289872169495,4.29204346877104,1.8024444580078125,6.2941152110896015,0.14791691303253174,0.0005407136492793039,0.000576493414117089,0.0005893886281136975,0.4495563805103302,3.238941088650332,4.561424255371094,5.215806389136437,0.44941213726997375,0.0011441495223450428,0.003353504005663437,0.025317010469539745,0.17157375812530518,3.697488759051612,2.5041580200195312,7.498271687241126,0.17154638469219208,0.0007080067880480986,0.00236048787679549,0.009732061764193514,0.3006851375102997,3.4259848327376634,3.8474082946777344,6.835585236205797,0.30068305134773254,0.001095029086035836,0.003381090490267152,0.016417040567397536,0.1388558820921453,1.6800372234572436,0.13787161028429543,0.0005039928159698656,0.0005373427128318554,0.000549362189727523,0.41902620074897734,4.2516497565058184,0.4188917533256716,0.0010664482770609543,0.0031257615365050686,0.023597686900429952,0.15992187661502577,2.334096159446577,0.15989636216083025,0.0006599247777631399,0.002200182913219504,0.00907114000222869,0.2802650707561907,3.5861238997849516,0.28026312626866356,0.0010206636976442106,0.003151474573482528,0.015302129910133376
Train1,18,10800,64451,-9.521,984.0,111.89,88.904,False,0.1975737065076828,3.46216915315924,2.313995361328125,5.933261517645543,0.19673608243465424,0.0007747013929556568,0.001053133272435751,0.003433438508771725,0.4573301672935486,3.2770599895741928,5.071544647216797,5.703317738257117,0.45720723271369934,0.0010404507863637368,0.004176266214105456,0.01579921778430857,0.17498396337032318,3.722029563383196,2.4423599243164062,7.377755636838611,0.17496523261070251,0.0005780734418330522,0.0019781487570299963,0.007486167742916109,0.30347469449043274,3.4209634582311668,3.8913726806640625,7.202648434546268,0.3034713566303253,0.0009396730139911933,0.002159422902223978,0.011827224632080408,0.18415612189026745,2.1568477878289185,0.18337538236972364,0.0007220900324818993,0.0009816131038561694,0.003200267544201368,0.42627205573496785,4.727126958001733,0.4261574698628322,0.0009697919081503602,0.003892648488330626,0.014726264579871468,0.16310048870806734,2.2764948832137573,0.16308302998791288,0.0005388154380329671,0.001843809128531642,0.0069777686703561366,0.28286518392070864,3.6271025854999666,0.2828620727406652,0.0008758581349731784,0.0020127726215387384,0.011024016603567024
Train1,19,11400,63851,-12.233,986.0,130.164,94.537,False,0.19436661899089813,3.484793453212184,2.2937774658203125,6.05029714289348,0.19353075325489044,0.0005768546878524303,0.0010500963853771416,0.005260598274119112,0.4543389678001404,3.1434550928477623,4.9957275390625,5.770462692031149,0.45420780777931213,0.0014894243108996463,0.00307775315317353,0.02784903538042369,0.17655782401561737,3.709862952938247,2.348804473876953,7.054878658568931,0.17653264105319977,0.0009621773842780768,0.0019845460415959166,0.011012487490715763,0.3030026853084564,3.303652910599503,3.499126434326172,6.13619461941976,0.3029994070529938,0.0010003764461321233,0.002479699376883801,0.01846342683513838,0.18043262210135108,2.1293382825902434,0.17965667895197932,0.000535500408666081,0.0009748157644375199,0.004883469936088162,0.42176774853936994,4.637587585032733,0.4216459912818955,0.0013826486010424755,0.002857111341911063,0.025852558956733464,0.1639005262582591,2.1804204457806047,0.16387714864349748,0.0008931996104744842,0.0018422754268456784,0.01022301053609016,0.2812806504419131,3.248276689111867,0.28127760720212164,0.0009286602102828292,0.0023019315915310673,0.017139797636735517
Train1,20,12000,63251,-11.278,986.0,141.049,98.559,False,0.19509777426719666,3.4908130670892548,2.361583709716797,6.21679565620336,0.19419962167739868,0.0005585708561914003,0.0008500967820313611,0.003159798262623851,0.4618198275566101,3.248539762167953,5.333137512207031,5.907033910837822,0.46169421076774597,0.0010658921031474614,0.0023826713753682285,0.018405300715451742,0.17679037153720856,3.6757837067369286,2.5537490844726562,7.428599700856507,0.17676115036010742,0.0007790427323210533,0.0011032705848336938,0.006134082667458123,0.30496084690093994,3.3765901961405507,3.9873123168945312,6.556492717310278,0.30496010184288025,0.0008933212616293833,0.0015981547155113891,0.010418625512742181,0.18111136140520223,2.192283547804016,0.18027759669979282,0.0005185273311603503,0.0007891539823976769,0.002933274699104651,0.4287123110802017,4.950808890695642,0.42859569966455646,0.0009894790990680677,0.002211859454547872,0.017085838534899575,0.1641164026227383,2.3706727312157634,0.1640892762898699,0.0007231937441288262,0.0010241779454843345,0.0056943348895097485,0.28309843290098086,3.701464892528608,0.2830977412555737,0.0008292797315274836,0.0014835842046357875,0.009671722077154287
Train1,21,12600,62651,-10.781,986.0,146.446,101.457,False,0.1834608018398285,3.5437097138180174,2.4990081787109375,6.885596197315814,0.1824842095375061,0.0005770451539523505,0.0006083789234733752,0.0005747494687960719,0.3207332491874695,3.4034750662441247,3.8930892944335938,6.251910653944977,0.3205633759498596,0.0010499149576745288,0.0005914098633560921,0.0007479961806219096,0.16716504096984863,3.6489549777889008,2.4010658264160156,7.597901135389503,0.16714641451835632,0.000633271094629783,0.0006830260396369903,0.000613736151561666,0.2481541633605957,3.446392730871171,3.265380859375,7.187313250691132,0.24815373122692108,0.0009021275013199765,0.0007999836943814503,0.000714796177832245,0.1703086347883983,2.319856159861747,0.1694020536545243,0.0005356772203943934,0.0005647646955192378,0.0005335461111822406,0.2977401235172545,3.613996647758977,0.2975824283644246,0.0009746473431506024,0.0005490121345730591,0.0006943728963959961,0.15518110477232724,2.228935221219631,0.1551638136371485,0.0005878723656267094,0.0006340604160067972,0.0005697378679507169,0.23036417782528829,3.031288158817975,0.23036377667095212,0.0008374546585107077,0.0007426334643518717,0.0006635529768634561
Train1,22,13200,62051,-2.654,742.0,125.06,93.687,False,0.17518170177936554,3.6142232703162582,1.985931396484375,5.934956272143164,0.17421793937683105,0.0005340859103277932,0.0009842166680534364,0.002081994014773499,0.26896873116493225,3.1309754790485957,2.886676788330078,5.628750861604543,0.26877397298812866,0.0005815667575451199,0.0010878647518867606,0.0023600313386274926,0.15453177690505981,3.7129196390162122,2.362823486328125,8.090679171887304,0.15451638400554657,0.0007878737154291704,0.0020377892372954076,0.00465467078655545,0.2169887274503708,3.426152247995416,2.592945098876953,6.367535151884898,0.21698831021785736,0.0007967053274510456,0.001579477517689739,0.004376026986799682,0.28716277416742286,3.255394617863055,0.28558294772242904,0.0008754886503307606,0.0016133556524984796,0.003412863164414989,0.4409011113665952,4.731921805997733,0.4405818582837981,0.0009533205909287547,0.0017832585075820626,0.003868629768055801,0.2533128363427352,3.873206735121737,0.25328760386878496,0.001291504760589583,0.003340401449503406,0.0076300673091232955,0.35569402685781454,4.250428556717182,0.35569334291854,0.0013059817874868684,0.0025891239844564942,0.007173306553121534
