run,file_idx,time_sec,rul_sec,torque,rpm,temp_front,temp_rear,CH1_RMS,CH1_Kurt,CH1_P2P,CH1_CrestF,CH1_Std,CH2_RMS,CH2_Kurt,CH2_P2P,CH2_CrestF,CH2_Std,CH3_RMS,CH3_Kurt,CH3_P2P,CH3_CrestF,CH3_Std,CH4_RMS,CH4_Kurt,CH4_P2P,CH4_CrestF,CH4_Std
Train1,11,6600,68651,-2.336,741.0,80.307,70.498,0.15419095754623413,3.9529991845860986,1.8835067749023438,6.650134620805416,0.15314392745494843,0.2594647705554962,3.162020080705782,3.0968666076660156,6.661189339562825,0.2592740058898926,0.14898040890693665,3.6718968609171005,2.027606964111328,7.096526012499393,0.14893785119056702,0.20980426669120789,3.417050933543974,2.541637420654297,6.0951186123643994,0.20980331301689148
Train1,12,7200,68051,-1.732,742.0,67.991,63.403,0.15298035740852356,3.9338221447432633,1.8031120300292969,6.095571760796394,0.15198178589344025,0.25446638464927673,3.146403941136257,2.618885040283203,5.28431599317474,0.2542709410190582,0.14694537222385406,3.652721038269234,1.9007682800292969,6.495184172243999,0.14690886437892914,0.2090851068496704,3.356542807275627,2.445220947265625,5.967844837830144,0.20908312499523163
Train1,13,7800,67451,-1.646,742.0,59.393,58.339,0.15554973483085632,3.9673015872931323,1.9280433654785156,6.437542521747109,0.1544809490442276,0.2543834447860718,3.199633998807121,2.7663230895996094,5.467488751915667,0.25419414043426514,0.14750096201896667,3.6743112076928788,2.1292686462402344,7.44830947171234,0.14746934175491333,0.2087544947862625,3.420322027897604,2.648639678955078,6.36423992469939,0.20875367522239685
Train1,14,8400,66851,-2.07,742.0,53.034,54.331,0.1553708016872406,3.994579318506323,1.8838882446289062,6.657946794157224,0.1542833149433136,0.24843698740005493,3.226765675101982,2.9802322387695312,6.343062910700051,0.2482491284608841,0.1479196846485138,3.7211653543865784,2.1478652954101562,7.279583330681716,0.14789524674415588,0.20720840990543365,3.4713310199708296,2.6831626892089844,7.2374131109157505,0.20720809698104858
Train1,15,9000,66251,-1.769,741.0,48.195,51.001,0.14840587973594666,4.323299117796213,1.7821311950683594,6.053407099820145,0.14732475578784943,0.4487145245075226,3.116304688305234,4.644775390625,5.2370689039552305,0.4485926032066345,0.16705261170864105,3.657969656942603,2.321147918701172,7.060676169381778,0.16702350974082947,0.2940344512462616,3.3123193178294894,3.6638259887695312,6.558823955683253,0.29403239488601685
Train1,16,9600,65651,-10.703,984.0,70.406,63.159,0.14906249940395355,4.327024908178106,1.8048286437988281,6.304407044951841,0.14800217747688293,0.46360471844673157,3.216389077319401,4.709339141845703,5.090051146193574,0.4634722173213959,0.1725369542837143,3.7831533766992242,2.4382591247558594,7.325966452839062,0.1725032776594162,0.3044661283493042,3.373361589986818,3.7790298461914062,6.60817909770046,0.30446410179138184
Train1,17,10200,65051,-11.798,984.0,96.686,77.413,0.14897289872169495,4.29204346877104,1.8024444580078125,6.2941152110896015,0.14791691303253174,0.4495563805103302,3.238941088650332,4.561424255371094,5.215806389136437,0.44941213726997375,0.17157375812530518,3.697488759051612,2.5041580200195312,7.498271687241126,0.17154638469219208,0.3006851375102997,3.4259848327376634,3.8474082946777344,6.835585236205797,0.30068305134773254
Train1,18,10800,64451,-9.521,984.0,111.89,88.904,0.1975737065076828,3.46216915315924,2.313995361328125,5.933261517645543,0.19673608243465424,0.4573301672935486,3.2770599895741928,5.071544647216797,5.703317738257117,0.45720723271369934,0.17498396337032318,3.722029563383196,2.4423599243164062,7.377755636838611,0.17496523261070251,0.30347469449043274,3.4209634582311668,3.8913726806640625,7.202648434546268,0.3034713566303253
Train1,19,11400,63851,-12.233,986.0,130.164,94.537,0.19436661899089813,3.484793453212184,2.2937774658203125,6.05029714289348,0.19353075325489044,0.4543389678001404,3.1434550928477623,4.9957275390625,5.770462692031149,0.45420780777931213,0.17655782401561737,3.709862952938247,2.348804473876953,7.054878658568931,0.17653264105319977,0.3030026853084564,3.303652910599503,3.499126434326172,6.13619461941976,0.3029994070529938
Train1,20,12000,63251,-11.278,986.0,141.049,98.559,0.19509777426719666,3.4908130670892548,2.361583709716797,6.21679565620336,0.19419962167739868,0.4618198275566101,3.248539762167953,5.333137512207031,5.907033910837822,0.46169421076774597,0.17679037153720856,3.6757837067369286,2.5537490844726562,7.428599700856507,0.17676115036010742,0.30496084690093994,3.3765901961405507,3.9873123168945312,6.556492717310278,0.30496010184288025
Train1,21,12600,62651,-10.781,986.0,146.446,101.457,0.1834608018398285,3.5437097138180174,2.4990081787109375,6.885596197315814,0.1824842095375061,0.3207332491874695,3.4034750662441247,3.8930892944335938,6.251910653944977,0.3205633759498596,0.16716504096984863,3.6489549777889008,2.4010658264160156,7.597901135389503,0.16714641451835632,0.2481541633605957,3.446392730871171,3.265380859375,7.187313250691132,0.24815373122692108
Train1,22,13200,62051,-2.654,742.0,125.06,93.687,0.17518170177936554,3.6142232703162582,1.985931396484375,5.934956272143164,0.17421793937683105,0.26896873116493225,3.1309754790485957,2.886676788330078,5.628750861604543,0.26877397298812866,0.15453177690505981,3.7129196390162122,2.362823486328125,8.090679171887304,0.15451638400554657,0.2169887274503708,3.426152247995416,2.592945098876953,6.367535151884898,0.21698831021785736
Train1,23,13800,61451,-2.417,741.0,101.185,82.532,0.15460334718227386,3.973177169954669,1.9458770751953125,6.7539159278057985,0.15348632633686066,0.2625035047531128,3.137140324796687,2.8667449951171875,5.5497654673479655,0.2622951865196228,0.1518433392047882,3.710009555271814,2.0343780517578125,7.118484589896587,0.15181931853294373,0.21403716504573822,3.4373984499069383,2.5391578674316406,5.946953697641584,0.2140367180109024
Train1,24,14400,60851,-1.902,741.0,85.478,74.803,0.1544046849012375,4.024455952139122,1.8973350524902344,6.560017865367246,0.15325325727462769,0.2579106092453003,3.1740649438121937,2.784252166748047,5.701103437861964,0.2576850950717926,0.15068769454956055,3.707047178020569,2.225971221923828,8.195813489811597,0.1506662666797638,0.2116159200668335,3.4696602954262747,2.5936126708984375,6.252496249610627,0.21161581575870514
Train1,25,15000,60251,-2.07,742.0,74.964,69.192,0.1539069265127182,4.00638809018531,1.8178939819335938,5.980179733376941,0.1528053879737854,0.2534995675086975,3.1452483974079297,2.870464324951172,5.685940122013292,0.2532944679260254,0.14992013573646545,3.6830387471953423,2.1335601806640625,7.610558425230297,0.14989027380943298,0.21038872003555298,3.445701489834641,2.711963653564453,6.863287548019825,0.21038758754730225
Train1,26,15600,59651,-1.881,745.0,67.323,64.76,0.15296047925949097,3.9868922101484454,1.8324851989746094,6.041497889294009,0.15179499983787537,0.24583478271961212,3.199386922305874,2.731037139892578,5.6448134899601525,0.2456112504005432,0.15059728920459747,3.6587291489549782,1.9726753234863281,7.249575096477206,0.15057313442230225,0.21147803962230682,3.432663769673828,2.423381805419922,5.7483446190838965,0.21147742867469788
Train1,27,16200,59051,-1.855,746.0,61.395,61.001,0.15331104397773743,4.018991872911424,1.7632484436035156,5.966722165323868,0.15223316848278046,0.2556288540363312,3.2981800937107293,3.0676841735839844,6.042986279980945,0.2554112374782562,0.15345248579978943,3.7212618012166367,2.227306365966797,7.947467970010809,0.15342319011688232,0.21729612350463867,3.5134986533347163,3.1777381896972656,8.145656271700904,0.21729569137096405
Train1,28,16800,58451,-11.024,988.0,76.078,67.624,0.1464443951845169,4.335120728593464,1.7241477966308594,6.139045314347983,0.14529559016227722,0.4815669059753418,3.2291584925514987,5.189609527587891,5.689169131373971,0.4814399182796478,0.17683888971805573,3.635086003430387,2.3519515991210938,6.971400865369232,0.17681154608726501,0.3141452372074127,3.346293522193099,3.867053985595703,6.644401153004213,0.31414443254470825
Train1,29,17400,57851,-10.516,987.0,98.285,82.899,0.14653433859348297,4.3295026627973305,1.7247200012207031,6.023336156561567,0.14543050527572632,0.4681909382343292,3.264938808599134,5.279541015625,5.799152775237789,0.46805715560913086,0.17769774794578552,3.6427567580816596,2.4817466735839844,7.492636955272401,0.1776740998029709,0.3104941248893738,3.4064569126379487,3.890228271484375,7.083738143851508,0.3104915916919708
Train1,30,18000,57251,-9.904,987.0,110.704,94.003,0.1470821499824524,4.350365661888103,1.8566131591796875,6.653188141283952,0.14591315388679504,0.4785104990005493,3.220741855851034,5.426025390625,5.686444843421299,0.47838670015335083,0.17731313407421112,3.6268081464901214,2.3763656616210938,6.9124164875762775,0.1772933006286621,0.3127281069755554,3.3126471762273373,3.9522171020507812,6.965740606419062,0.31272682547569275
Train1,31,18600,56651,-8.973,985.0,115.815,97.816,0.14673930406570435,4.293480904238041,1.7273902893066406,6.066915609471234,0.14566250145435333,0.47112563252449036,3.230390657980185,4.987239837646484,5.3778151335448765,0.4709869921207428,0.17734038829803467,3.6081684267402503,2.3477554321289062,6.673124326495891,0.1773165762424469,0.3083110451698303,3.317815517278972,3.9434432983398438,6.598150524250625,0.30831030011177063
Train1,32,19200,56051,-8.862,985.0,118.442,99.321,0.14708110690116882,4.297797677879547,1.8027305603027344,6.29791196867673,0.14600519835948944,0.4578952193260193,3.2938454110171183,5.136299133300781,5.680034396353119,0.45775240659713745,0.17627635598182678,3.615392738864127,2.399921417236328,6.9233166064765586,0.1762506663799286,0.30399683117866516,3.358515652417118,3.6154747009277344,6.6092828731403115,0.3039965331554413
Train1,33,19800,55451,-8.574,985.0,120.486,101.616,0.1478833556175232,4.295742850952142,1.804351806640625,6.243110334164261,0.14673538506031036,0.4665945768356323,3.2202609292321815,4.656124114990234,5.1054667010955,0.46645432710647583,0.178151935338974,3.60380896257344,2.267169952392578,6.656644005511845,0.1781320422887802,0.30908164381980896,3.3460714650341847,3.6507606506347656,6.49499728039172,0.30907997488975525
Train1,34,20400,54851,-1.955,741.5,110.931,97.864,0.15429909527301788,3.979840536674828,1.8589973449707031,6.248055860230412,0.1531333029270172,0.2609477937221527,3.16584182127588,3.1065940856933594,6.624428745896676,0.26072433590888977,0.1535947322845459,3.720698385903128,2.3322105407714844,7.759424919581347,0.15357396006584167,0.21430577337741852,3.433649540649566,2.670001983642578,6.301290024728942,0.21430569887161255
Train1,35,21000,54251,-1.369,741.0,91.265,85.246,0.15404163300991058,4.009508516718667,1.8143653869628906,5.966901857546793,0.1528979390859604,0.2638055086135864,3.1623519348816553,2.8759002685546875,5.518759706996059,0.26358529925346375,0.15347231924533844,3.623335183804031,2.117443084716797,7.669297284934823,0.15345457196235657,0.22118161618709564,3.409219570504116,2.777862548828125,6.397737637834273,0.22118140757083893
Train1,36,21600,53651,-1.759,742.0,78.315,75.791,0.15398986637592316,4.0324049323260684,1.83258056640625,6.0673780019801296,0.152883380651474,0.2529107928276062,3.198526560489612,2.8045654296875,5.711997650773206,0.2526969909667969,0.15014199912548065,3.7074180651359065,2.010345458984375,7.0987892942451465,0.15012343227863312,0.21078889071941376,3.4405470538075704,2.662944793701172,6.792346818313826,0.21078887581825256
Train1,37,22200,53051,-1.382,747.0,68.944,68.901,0.15354156494140625,4.007867175793975,1.987457275390625,6.855900621073361,0.152438685297966,0.2481713593006134,3.1813179945942336,2.6932716369628906,5.467543963176379,0.24792338907718658,0.14951899647712708,3.675057607351679,2.1012306213378906,7.2725170792961915,0.14950083196163177,0.2122310996055603,3.4266396947793845,2.4707794189453125,6.095072047270549,0.21223069727420807
Train1,38,22800,52451,-1.347,745.5,61.866,63.638,0.1534019261598587,4.011851075121183,1.8854141235351562,6.691178477587775,0.15230700373649597,0.24391676485538483,3.2019504828429115,2.5816917419433594,5.530070694071406,0.24368424713611603,0.14907027781009674,3.6830447890796743,2.1181106567382812,7.347507286332062,0.14905120432376862,0.20935504138469696,3.4426232669868733,2.3517608642578125,5.784771202013369,0.20935501158237457
Train1,39,23400,51851,-2.004,745.0,56.397,59.431,0.15355391800403595,4.032586869908644,1.8574714660644531,6.449170578140326,0.15240876376628876,0.24079807102680206,3.1949215583092023,2.7693748474121094,6.042494021362081,0.2405560165643692,0.14967864751815796,3.7223089937002705,2.0745277404785156,6.993335035002383,0.14965586364269257,0.21036148071289062,3.4415305308094286,2.5287628173828125,6.440747121195241,0.21036140620708466
Train1,40,24000,51251,-11.029,987.0,60.302,60.296,0.14805461466312408,4.362410224048053,1.7220497131347656,5.819132212771027,0.14696893095970154,0.4726742208003998,3.2684385308652697,5.030155181884766,5.333563677633202,0.4725349545478821,0.1764821708202362,3.6510122372862157,2.3736000061035156,7.1459848331822045,0.17645519971847534,0.315171480178833,3.371125867404277,3.6322593688964844,6.104128449022749,0.3151707947254181
Train1,41,24600,50651,-10.813,985.0,89.893,78.25,0.14898014068603516,4.369538462884789,1.8250465393066406,6.275885466968507,0.14786021411418915,0.48397353291511536,3.2720564552060383,5.338764190673828,5.773197958515872,0.4838314950466156,0.179665207862854,3.643788801065382,2.4207115173339844,7.363345566166823,0.17963865399360657,0.3191787004470825,3.367349189495626,4.335594177246094,7.68816772579119,0.3191787004470825
Train1,42,25200,50051,-10.447,984.0,106.222,90.398,0.14854522049427032,4.306434435629617,1.7695426940917969,6.0059981736433805,0.1474592238664627,0.48451730608940125,3.2418246167098603,5.228233337402344,5.615750269260767,0.48437178134918213,0.17871513962745667,3.6205315271520035,2.495288848876953,7.3667367887012265,0.17869406938552856,0.3176082372665405,3.3665405554643018,4.168987274169922,7.086313019088589,0.3176078200340271
Train1,43,25800,49451,-9.604,984.0,114.745,96.332,0.14845600724220276,4.331619358671422,1.8544197082519531,6.432945881972351,0.1473037302494049,0.47762370109558105,3.248939279023808,4.949474334716797,5.290872705461246,0.4774778485298157,0.178129643201828,3.5951146119888753,2.431774139404297,7.181080799332085,0.17810802161693573,0.31538769602775574,3.3441959683039757,4.239177703857422,6.9239335497347,0.31538739800453186
Train1,44,26400,48851,-9.126,985.0,118.656,98.381,0.14857423305511475,4.28803724108286,1.7934799194335938,6.116513189472693,0.14749328792095184,0.4719715714454651,3.239742267157451,4.939746856689453,5.360497849987802,0.47182074189186096,0.17732053995132446,3.584209001880761,2.4538040161132812,6.925035588854186,0.17730028927326202,0.3145896792411804,3.3568294535591523,3.893280029296875,6.778706612540667,0.3145889639854431
Train1,45,27000,48251,-8.339,987.0,120.669,99.845,0.14754706621170044,4.310547439002255,1.7603874206542969,6.2424735267686,0.14644281566143036,0.4716101884841919,3.1342838896697613,4.6173095703125,4.985853681583643,0.4714537560939789,0.17675058543682098,3.6023446726624506,2.4515151977539062,7.5489749172761424,0.17672738432884216,0.31380316615104675,3.3129991794966984,3.5173416137695312,6.0818157617551485,0.31380313634872437
Train1,46,27600,47651,-2.205,743.0,119.106,99.893,0.15447713434696198,3.9759586815200647,1.8664360046386719,6.297651586251415,0.1532713770866394,0.265607088804245,3.184747625914639,2.9778480529785156,5.828891435910101,0.26537299156188965,0.1541963368654251,3.7302886294417554,2.3873329162597656,7.9388160407434905,0.15418285131454468,0.2148432731628418,3.450022146105127,2.5720596313476562,6.045379184495975,0.21484312415122986
Train1,47,28200,47051,-1.316,744.0,96.231,86.052,0.15014629065990448,4.094063857454875,1.8073081970214844,6.189667538552645,0.14896225929260254,0.2553848624229431,3.2086977264671956,2.8345108032226562,5.590192144161751,0.2551252543926239,0.1489722579717636,3.6786911739532284,2.162456512451172,8.01171589411387,0.1489609181880951,0.2113843560218811,3.4351435862279764,2.5880813598632812,6.500263221604686,0.21138432621955872
Train1,48,28800,46451,-1.593,744.0,81.889,76.053,0.15027055144309998,4.087646416754959,1.905059814453125,6.425711731819428,0.1490555703639984,0.252685546875,3.2017579291758826,2.839374542236328,5.798611111088164,0.25242993235588074,0.14703704416751862,3.668150741374491,1.9123077392578125,6.615664836267467,0.1470203548669815,0.20814695954322815,3.4409546354365443,2.5468826293945312,6.195880933836746,0.20814676582813263
Train1,49,29400,45851,-1.232,744.5,71.741,68.629,0.15016694366931915,4.096243125361457,1.9506454467773438,6.842944597605463,0.1490166187286377,0.24969424307346344,3.195085989942829,2.8558731079101562,5.897486837627023,0.24940280616283417,0.14784154295921326,3.673374593154599,2.0074844360351562,7.175705071312807,0.14783073961734772,0.2100638598203659,3.4113114639467867,2.39105224609375,5.708956571114487,0.2100638598203659
Train1,50,30000,45251,-1.489,745.0,64.073,62.954,0.14993059635162354,4.099940999677637,1.8312454223632812,6.477173972632513,0.14874820411205292,0.25006428360939026,3.20794554516424,2.975940704345703,6.329244115380138,0.24976733326911926,0.1471053510904312,3.661777572390899,1.9361495971679688,6.919884000000366,0.1471007764339447,0.20943506062030792,3.423585912383583,2.5476455688476562,6.133640186071709,0.20943354070186615
Train1,51,30600,44651,-1.497,746.0,58.197,58.334,0.15025855600833893,4.096492860798177,1.8299102783203125,6.609649789551695,0.14898496866226196,0.246345654129982,3.2086776292121577,2.7439117431640625,5.680724090023762,0.24603675305843353,0.14758507907390594,3.6589732117403737,1.9617080688476562,6.769445936740771,0.14758266508579254,0.210629403591156,3.4161238438476365,2.643585205078125,6.430743326864928,0.2106287181377411
Train1,52,31200,44051,-5.361,904.0,53.652,54.569,0.14681491255760193,4.413204673758723,1.8206596374511719,6.445741836968972,0.14560501277446747,0.480042040348053,3.2739604881528934,5.199146270751953,5.575128862015593,0.4798682630062103,0.17624039947986603,3.621869812850584,2.3244857788085938,7.083818757134419,0.17623771727085114,0.31788480281829834,3.406237050443738,4.0203094482421875,6.8320426188681775,0.317884624004364
Train1,53,31800,43451,-10.402,988.0,83.679,71.608,0.14934921264648438,4.270540845886718,1.8784523010253906,6.619881995307007,0.14810718595981598,0.4902626872062683,3.3221427129800167,5.038261413574219,5.3353803650433775,0.49009501934051514,0.17774447798728943,3.6236911900015993,2.318286895751953,6.652051477843199,0.17773671448230743,0.32130497694015503,3.3663808826964736,4.355049133300781,7.398652803754214,0.32130467891693115
Train1,54,32400,42851,-10.03,990.0,97.823,84.082,0.14717000722885132,4.379078125767612,1.7560005187988281,5.978527424696214,0.14588086307048798,0.48822301626205444,3.208879414649195,5.336761474609375,5.768070728149979,0.4880512058734894,0.1802750825881958,3.567749495968694,2.526092529296875,7.161745655625944,0.18027395009994507,0.32047203183174133,3.333424418662303,4.142189025878906,7.422644134679469,0.3204716444015503
Train1,55,33000,42251,-9.228,987.0,109.537,89.011,0.15255741775035858,4.222673625393439,1.8556594848632812,6.25937504116593,0.15138821303844452,0.4992881119251251,3.2686796907583378,5.685615539550781,5.939547895215375,0.4991198480129242,0.17922386527061462,3.639154571753669,2.452373504638672,6.975475389297692,0.17922300100326538,0.32426929473876953,3.355021558462401,4.069232940673828,7.1013260945428485,0.32426905632019043
Train1,56,33600,41651,-8.957,984.0,114.815,92.65,0.15351487696170807,4.101745113325534,1.8675804138183594,6.143925055256371,0.1523626744747162,0.5105887055397034,3.266387056698535,5.368804931640625,5.416041101721456,0.5104260444641113,0.1800539642572403,3.612453611613502,2.515411376953125,7.045540934961871,0.18005333840847015,0.3282538950443268,3.3299792758860645,4.0576934814453125,6.576715714982535,0.328250527381897
Train1,57,34200,41051,-8.291,988.0,117.903,94.596,0.15651725232601166,4.050212961972273,1.8555641174316406,6.332552496961786,0.1553209275007248,0.5113813281059265,3.174020254657022,5.382633209228516,5.717219599373637,0.5112146735191345,0.1807999163866043,3.619820075720701,2.648639678955078,8.025004291871145,0.1807996928691864,0.33021798729896545,3.3219465438894047,4.458141326904297,7.398515398103473,0.33021700382232666
Train1,58,34800,40451,-8.516,989.0,119.711,95.922,0.15657708048820496,3.9605357131602767,1.8799781799316406,6.208926588151303,0.15531915426254272,0.27274182438850403,3.1609432791042527,2.968597412109375,5.57815670687227,0.2724617123603821,0.15461120009422302,3.724466042205191,2.155590057373047,7.594916701169156,0.15460927784442902,0.21764862537384033,3.4379437527641907,2.6218414306640625,6.327635095100705,0.217644602060318
Train1,59,35400,39851,-1.465,744.0,98.234,84.773,0.15572863817214966,3.9913751503739494,1.9293785095214844,6.4154494997660905,0.1544516533613205,0.2694094777107239,3.1609497875344763,2.809429168701172,5.379893233099667,0.2691308856010437,0.15265236794948578,3.7284663061352443,2.3390769958496094,7.736730777871577,0.15265007317066193,0.21530412137508392,3.420714367165162,2.7070045471191406,6.680907742230186,0.21529559791088104
Train1,60,36000,39251,-2.002,744.0,82.607,75.446,0.15316540002822876,4.039343258148945,1.8591880798339844,6.34100079810966,0.15189535915851593,0.26547932624816895,3.152336780850237,2.7688980102539062,5.2881856414837705,0.26520708203315735,0.15195190906524658,3.6692056556604387,2.125072479248047,7.257122459578888,0.1519503891468048,0.21337586641311646,3.4373584508124324,2.848339080810547,7.4103601460383075,0.21336908638477325
Train1,61,36600,38651,-1.505,744.0,71.874,68.568,0.14994730055332184,4.109751376112231,1.8800735473632812,6.295190609563123,0.14864662289619446,0.25945526361465454,3.188389432409372,2.9346466064453125,5.956805715290633,0.2591678500175476,0.152326300740242,3.705549785854466,2.0975112915039062,7.07462842788836,0.1523241251707077,0.2118951976299286,3.42461766521507,2.5323867797851562,6.314466211964169,0.2118864804506302
Train1,62,37200,38051,-1.811,744.0,64.021,63.239,0.14936141669750214,4.066568980368425,1.8176078796386719,6.279020000506673,0.1480529010295868,0.2526817321777344,3.20574569835962,2.90985107421875,5.976841437799986,0.25237059593200684,0.14952677488327026,3.653103078490045,2.1790504455566406,8.040043959967644,0.14952445030212402,0.20884467661380768,3.4101504156577103,2.3720741271972656,6.114904616194856,0.20883522927761078
Train1,63,37800,37451,-1.365,744.0,58.136,58.843,0.14928416907787323,4.125044599728396,1.7564773559570312,6.061872229464406,0.14797723293304443,0.24580036103725433,3.212904356469931,2.848052978515625,6.030875427360206,0.2454856038093567,0.14756032824516296,3.6853788780145322,2.0592689514160156,7.541610763822562,0.14755530655384064,0.2066630870103836,3.4290152893114505,2.4621009826660156,6.223755626307182,0.20665590465068817
Train1,64,38400,36851,-1.344,741.0,53.617,55.012,0.14562956988811493,4.395351585407189,1.8125534057617188,6.382950639138368,0.14427268505096436,0.5082804560661316,3.227064380854459,5.921363830566406,6.044422471158251,0.5081157088279724,0.17530474066734314,3.5986500194786326,2.3382186889648438,6.671187611643256,0.17530390620231628,0.32728731632232666,3.2956481013338874,3.8122177124023438,6.219083331341396,0.32728636264801025
Train1,65,39000,36251,-8.929,985.0,70.561,68.787,0.14520877599716187,4.473243210947936,1.7397880554199219,6.337741703322951,0.14377738535404205,0.5207724571228027,3.246925669036354,5.4595947265625,5.308848049551263,0.5206146240234375,0.18184177577495575,3.580462280490913,2.4498939514160156,6.977844736524469,0.18184077739715576,0.3339099586009979,3.3245730429203557,4.088687896728516,6.803759211179679,0.33390721678733826
Train1,66,39600,35651,-8.861,987.0,93.938,78.151,0.14370179176330566,4.444175180579178,1.6758918762207031,5.951596820420184,0.1423267424106598,0.5299663543701172,3.156772030580624,5.440616607666016,5.362329272452137,0.529811441898346,0.18366262316703796,3.555791031165369,2.5361061096191406,7.566040506587804,0.18366147577762604,0.3385378122329712,3.3081289168831534,4.3346405029296875,6.806530319597651,0.33853262662887573
